"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年35週"
"集計期間終了週","2007年35週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","1","0","0","27","2","8","1","17","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","2","2","1","30","4","29","3","31","0","0","34","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","6","29","7","14","1","2","0","0","23","0","6","3","1","0","0","0","0","1","0","0"
"3歳","0","0","1","1","25","3","13","1","0","0","0","18","0","2","0","0","0","0","0","0","0","0","0"
"4歳","0","0","3","5","21","4","6","1","0","0","0","7","0","3","1","0","0","1","0","0","0","0","0"
"5歳","0","0","2","6","23","2","5","1","1","0","0","6","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","4","20","1","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"7歳","0","0","0","7","6","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","16","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","13","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","4","3","13","0","2","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0"
"15～19歳","0","0","0","2","7","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"20～29歳","1","0","1","5","36","1","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","1"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
