"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年29週
"集計期間終了週",2002年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","11","6","17","142"
"Ａ群溶血性レンサ球菌咽頭炎","35","15","50","142"
"感染性胃腸炎","138","119","257","142"
"水痘","70","47","117","142"
"手足口病","178","146","324","142"
"伝染性紅斑","16","16","32","142"
"突発性発しん","49","35","84","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","290","244","534","142"
"麻しん（成人麻しん以外）","6","5","11","142"
"流行性耳下腺炎","44","41","85","142"
"不明発しん症","16","7","23","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","17","8","25","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","4","0","4","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","3","2","5","25"
