"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年3週
"集計期間終了週",2010年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","970","938","1908","289"
"RSウイルス感染症","50","39","89","149"
"咽頭結膜熱","3","2","5","149"
"Ａ群溶血性レンサ球菌咽頭炎","126","81","207","149"
"感染性胃腸炎","1261","1255","2516","149"
"水痘","82","76","158","149"
"手足口病","11","8","19","149"
"伝染性紅斑","9","13","22","149"
"突発性発しん","53","45","98","149"
"百日咳","0","3","3","149"
"ヘルパンギーナ","0","1","1","149"
"流行性耳下腺炎","35","39","74","149"
"不明発しん症","7","5","12","149"
"川崎病","2","1","3","149"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","1","4","5","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","1","1","23"
"マイコプラズマ肺炎","1","5","6","23"
"クラミジア肺炎(オウム病は除く)","1","0","1","23"
