"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年6週
"集計期間終了週",2014年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7418","6874","14292","415"
"RSウイルス感染症","45","36","81","263"
"咽頭結膜熱","55","36","91","263"
"Ａ群溶血性レンサ球菌咽頭炎","217","220","437","263"
"感染性胃腸炎","1056","1041","2097","263"
"水痘","105","87","192","263"
"手足口病","8","4","12","263"
"伝染性紅斑","26","24","50","263"
"突発性発しん","52","48","100","263"
"百日咳","0","0","0","263"
"ヘルパンギーナ","1","0","1","263"
"流行性耳下腺炎","11","11","22","263"
"不明発しん症","15","9","24","263"
"川崎病","2","3","5","263"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","13","7","20","37"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","4","2","6","25"
"インフルエンザ入院","37","21","58","25"
