"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年48週
"集計期間終了週",2020年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","2","4","408"
"RSウイルス感染症","4","2","6","258"
"咽頭結膜熱","23","16","39","258"
"Ａ群溶血性レンサ球菌咽頭炎","48","39","87","258"
"感染性胃腸炎","334","281","615","258"
"水痘","25","33","58","258"
"手足口病","1","7","8","258"
"伝染性紅斑","2","0","2","258"
"突発性発しん","53","61","114","258"
"ヘルパンギーナ","4","8","12","258"
"流行性耳下腺炎","6","4","10","258"
"不明発しん症","4","2","6","258"
"川崎病","0","0","0","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","3","6","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
