"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年43週
"集計期間終了週",2004年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","11","24","178"
"RSウイルス感染症","1","2","3","142"
"咽頭結膜熱","7","5","12","142"
"Ａ群溶血性レンサ球菌咽頭炎","32","30","62","142"
"感染性胃腸炎","185","157","342","142"
"水痘","42","40","82","142"
"手足口病","83","68","151","142"
"伝染性紅斑","6","7","13","142"
"突発性発しん","38","46","84","142"
"百日咳","1","0","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","7","5","12","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","43","38","81","142"
"不明発しん症","5","7","12","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","6","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","2","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
