"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年12月"
"集計期間終了月","2022年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","16","7","19","7","0","0","7","0","0","",""
"区南部","39","3","6","22","0","0","11","0","0","",""
"区西南部","16","2","4","5","0","0","2","0","0","",""
"区西部","22","12","52","15","0","0","10","0","0","",""
"区西北部","14","2","5","13","0","0","2","0","0","",""
"区東北部","0","0","0","0","0","0","2","0","0","",""
"区東部","21","5","3","6","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","4","1","0","",""
"北多摩北部","0","0","0","0","0","0","2","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","129","31","89","68","0","0","45","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年12月"
"集計期間終了月","2022年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","3","9","13","3","0","4","0","0","",""
"区南部","18","0","3","6","1","0","2","0","0","",""
"区西南部","6","6","0","0","0","0","1","0","0","",""
"区西部","11","8","19","4","0","0","5","0","0","",""
"区西北部","2","2","0","3","0","0","1","0","0","",""
"区東北部","1","1","0","0","0","0","2","0","0","",""
"区東部","16","0","0","2","0","0","1","0","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","3","7","0","0","1","0","1","0","0","",""
"北多摩西部","12","0","0","0","1","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","2","1","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","81","27","31","28","6","0","22","1","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年12月"
"集計期間終了月","2022年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","26","10","28","20","3","0","11","0","0","10","4"
"区南部","57","3","9","28","1","0","13","0","0","3","1"
"区西南部","22","8","4","5","0","0","3","0","0","5","3"
"区西部","33","20","71","19","0","0","15","0","0","10","4"
"区西北部","16","4","5","16","0","0","3","0","0","6","2"
"区東北部","1","1","0","0","0","0","4","0","0","3","1"
"区東部","37","5","3","8","0","0","4","0","1","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","3","7","0","0","1","0","3","0","0","5","1"
"北多摩西部","13","0","0","0","1","0","0","0","0","2","1"
"北多摩南部","2","0","0","0","0","0","6","2","0","3","3"
"北多摩北部","0","0","0","0","0","0","5","1","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","210","58","120","96","6","0","67","3","1","54","25"


