"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年40週"
"集計期間終了週","2023年40週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","270","55","0","33","12","32","1","21","0","2","6","0","0","0","0","2","0","0","0","0","0","1","15","","","","","",""
"区南部","314","47","1","31","20","69","1","38","0","4","9","2","2","0","0","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","386","54","0","30","21","34","4","22","1","2","5","0","3","0","0","7","0","0","0","0","0","3","4","","","","","",""
"区西部","327","69","1","23","23","36","5","17","1","2","1","0","0","0","0","5","0","0","0","0","0","5","5","","","","","",""
"区西北部","457","105","1","22","31","38","2","22","0","2","3","0","2","1","0","2","0","0","0","0","0","1","1","","","","","",""
"区東北部","338","72","1","28","17","40","1","37","0","3","9","1","2","0","0","0","0","0","0","0","0","2","2","","","","","",""
"区東部","382","75","1","55","32","48","1","21","1","7","9","0","1","0","0","0","0","0","0","0","0","3","1","","","","","",""
"西多摩","45","20","0","1","5","5","0","4","0","4","2","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","421","92","2","21","36","75","0","49","0","5","16","3","1","0","0","3","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","121","32","0","3","22","10","2","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","475","57","0","17","46","40","1","35","0","5","4","3","0","0","0","1","0","0","0","0","0","4","11","","","","","",""
"北多摩北部","178","53","0","27","35","42","0","27","1","2","1","0","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"島しょ","5","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3719","735","7","291","300","469","18","302","4","39","68","9","12","1","0","22","0","0","0","0","0","20","50","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年40週"
"集計期間終了週","2023年40週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","232","50","0","33","6","28","2","17","1","1","6","0","0","0","0","3","0","0","0","0","0","1","3","","","","","",""
"区南部","276","54","2","21","19","52","2","18","2","4","13","1","2","0","0","2","0","0","0","0","0","1","1","","","","","",""
"区西南部","297","59","0","38","23","34","1","25","1","1","4","0","3","0","0","5","1","0","0","0","0","2","9","","","","","",""
"区西部","259","70","1","25","18","27","4","14","1","2","2","0","0","0","0","5","0","0","0","0","0","1","2","","","","","",""
"区西北部","421","128","1","24","32","38","2","23","3","4","2","1","2","1","0","1","0","0","0","0","0","1","1","","","","","",""
"区東北部","277","76","1","12","10","33","2","23","0","4","8","1","2","0","0","0","0","0","0","0","0","1","3","","","","","",""
"区東部","330","98","7","57","40","31","1","17","1","1","3","0","1","1","0","0","0","0","0","0","0","2","3","","","","","",""
"西多摩","29","13","0","1","2","1","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"南多摩","303","89","2","12","37","41","0","37","0","3","9","1","1","0","0","4","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","112","30","0","3","17","15","1","4","0","4","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","427","53","1","15","48","27","5","28","0","7","7","3","2","1","0","1","0","0","1","0","0","2","7","","","","","",""
"北多摩北部","187","53","0","24","28","26","0","30","1","2","5","0","1","0","0","3","0","0","0","0","0","2","5","","","","","",""
"島しょ","4","6","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3154","779","15","265","280","353","20","244","10","34","66","7","14","3","0","24","1","0","1","0","0","13","47","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年40週"
"集計期間終了週","2023年40週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","502","105","0","66","18","60","3","38","1","3","6","0","0","0","0","5","0","0","0","0","0","1","18","32","20","2","4","4","4"
"区南部","590","101","3","52","39","121","3","56","2","8","22","3","2","0","0","4","0","0","0","0","0","1","1","33","21","3","1","1","1"
"区西南部","683","113","0","68","44","68","5","47","1","3","9","0","3","0","0","12","1","0","0","0","0","5","13","40","25","4","3","3","3"
"区西部","586","139","1","48","41","63","9","31","2","2","3","0","0","0","0","10","0","0","0","0","0","6","7","39","25","4","4","4","4"
"区西北部","878","233","1","46","63","76","2","45","3","6","5","1","2","1","0","3","0","0","0","0","0","1","2","56","35","6","2","2","2"
"区東北部","615","148","2","40","27","73","3","60","0","7","17","1","4","0","0","0","0","0","0","0","0","3","5","40","25","4","1","1","1"
"区東部","712","173","8","112","72","79","2","38","1","8","12","0","2","1","0","0","0","0","0","0","0","5","4","41","26","4","1","1","1"
"西多摩","74","33","0","2","7","6","0","10","0","5","3","0","0","0","0","0","0","0","0","0","0","0","10","14","8","1","1","1","1"
"南多摩","724","181","4","33","73","116","0","86","0","8","25","4","1","0","0","7","0","0","0","0","0","0","5","45","28","4","1","1","1"
"北多摩西部","233","62","0","6","39","25","3","12","0","5","5","0","0","0","0","0","0","0","0","0","0","0","6","21","14","2","1","1","1"
"北多摩南部","902","110","1","32","94","67","6","63","0","12","11","3","2","1","0","2","0","0","1","0","0","6","18","33","21","3","3","3","3"
"北多摩北部","365","106","0","51","63","68","0","57","2","2","6","0","1","0","0","3","0","0","0","0","0","3","8","22","14","2","2","2","2"
"島しょ","9","10","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","6873","1514","20","556","580","822","36","546","12","69","126","12","17","3","0","46","1","0","1","0","0","31","97","418","263","39","25","25","25"


