"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年4週
"集計期間終了週",2006年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2195","2159","4354","178"
"RSウイルス感染症","9","5","14","142"
"咽頭結膜熱","15","17","32","142"
"Ａ群溶血性レンサ球菌咽頭炎","131","122","253","142"
"感染性胃腸炎","538","503","1041","142"
"水痘","79","81","160","142"
"手足口病","5","1","6","142"
"伝染性紅斑","26","20","46","142"
"突発性発しん","45","36","81","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","2","0","2","142"
"麻しん（成人麻しん以外）","2","0","2","142"
"流行性耳下腺炎","47","33","80","142"
"不明発しん症","7","7","14","142"
"川崎病","2","1","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","2","2","4","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","1","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
