"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年52週"
"集計期間終了週","2006年52週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","11","0","0","5","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","16","2","0","31","9","0","0","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","29","2","1","80","14","3","0","17","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"2歳","1","18","3","0","61","23","4","2","3","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"3歳","0","2","2","5","63","24","3","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"4歳","0","2","2","8","53","16","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","12","54","21","0","3","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","9","41","10","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","10","41","3","0","5","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0"
"8歳","0","1","2","3","39","3","0","3","0","0","0","0","0","4","2","0","0","0","0","0","1","0","0"
"9歳","0","0","1","2","30","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","6","81","0","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","40","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"20～29歳","0","2","2","9","173","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","81","21","65","792","128","13","26","38","0","0","3","0","24","6","0","0","10","0","0","2","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年52週"
"集計期間終了週","2006年52週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","6","0","0","7","3","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","12","1","2","33","4","0","0","8","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"1歳","0","21","7","1","81","17","1","1","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2歳","0","19","2","2","73","22","3","3","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0"
"3歳","1","3","3","4","43","19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","3","1","9","55","14","2","4","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0"
"5歳","1","3","1","6","42","19","2","6","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6歳","0","0","1","12","50","9","1","3","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0"
"7歳","0","0","1","5","34","3","2","2","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"8歳","0","1","0","12","30","4","0","4","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","4","23","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","3","1","0","10","52","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"15～19歳","0","1","0","1","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","6","3","11","265","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","76","20","79","822","117","13","29","15","1","0","2","0","22","5","1","0","7","0","0","3","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年52週"
"集計期間終了週","2006年52週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","17","0","0","12","5","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"～1歳","0","28","3","2","64","13","0","0","26","0","0","0","0","2","3","0","0","0","0","0","0","0","0"
"1歳","0","50","9","2","161","31","4","1","23","0","0","1","0","1","1","0","0","1","0","0","0","0","0"
