"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年1月"
"集計期間終了月","2008年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","6","0"
"1～4歳","0","0","0","0","0","0","2","11","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","2","0","1"
"15～19歳","1","1","1","1","0","0","2","0","0"
"20～24歳","15","2","3","15","0","0","0","0","0"
"25～29歳","19","7","11","19","2","1","0","1","0"
"30～34歳","17","13","8","14","0","0","1","0","0"
"35～39歳","17","5","6","9","0","0","1","0","0"
"40～44歳","20","10","4","10","0","0","1","1","0"
"45～49歳","4","5","2","3","0","0","1","0","0"
"50～54歳","5","3","2","2","0","0","6","0","0"
"55～59歳","0","4","0","2","0","0","7","1","0"
"60～64歳","0","2","1","2","0","0","3","1","0"
"65～69歳","0","1","0","0","0","0","6","1","0"
"70歳以上","0","2","0","0","0","1","38","3","1"
"合計","98","55","38","77","2","2","82","27","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年1月"
"集計期間終了月","2008年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","4","0"
"1～4歳","0","0","0","0","0","0","2","6","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","1","0","2","1","0"
"15～19歳","16","1","5","3","0","0","0","0","0"
"20～24歳","32","7","5","8","1","0","0","1","0"
"25～29歳","31","14","11","6","1","0","0","0","0"
"30～34歳","19","5","3","2","3","0","1","0","0"
"35～39歳","11","1","4","1","2","0","1","2","0"
"40～44歳","5","2","1","1","1","0","1","0","0"
"45～49歳","0","0","4","0","3","0","0","1","0"
"50～54歳","1","0","0","0","0","0","3","0","0"
"55～59歳","0","2","0","0","0","0","0","0","0"
"60～64歳","0","2","0","0","1","0","3","0","0"
"65～69歳","0","2","0","0","0","0","1","0","0"
"70歳以上","0","1","0","0","1","0","29","0","1"
"合計","115","37","33","21","14","0","51","16","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年1月"
"集計期間終了月","2008年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","17","10","0"
"1～4歳","0","0","0","0","0","0","4","17","0"
"5～9歳","0","0","0","0","0","0","3","3","0"
"10～14歳","0","0","0","0","1","0","4","1","1"
"15～19歳","17","2","6","4","0","0","2","0","0"
"20～24歳","47","9","8","23","1","0","0","1","0"
"25～29歳","50","21","22","25","3","1","0","1","0"
"30～34歳","36","18","11","16","3","0","2","0","0"
"35～39歳","28","6","10","10","2","0","2","2","0"
"40～44歳","25","12","5","11","1","0","2","1","0"
"45～49歳","4","5","6","3","3","0","1","1","0"
"50～54歳","6","3","2","2","0","0","9","0","0"
"55～59歳","0","6","0","2","0","0","7","1","0"
"60～64歳","0","4","1","2","1","0","6","1","0"
"65～69歳","0","3","0","0","0","0","7","1","0"
"70歳以上","0","3","0","0","1","1","67","3","2"
"合計","213","92","71","98","16","2","133","43","3"
"定点数","55","55","55","55","55","55","24","24","24"


