"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年1週
"集計期間終了週",2013年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","552","575","1127","364"
"RSウイルス感染症","23","21","44","219"
"咽頭結膜熱","21","15","36","219"
"Ａ群溶血性レンサ球菌咽頭炎","54","57","111","219"
"感染性胃腸炎","364","365","729","219"
"水痘","120","90","210","219"
"手足口病","7","10","17","219"
"伝染性紅斑","1","4","5","219"
"突発性発しん","9","11","20","219"
"百日咳","0","1","1","219"
"ヘルパンギーナ","2","0","2","219"
"流行性耳下腺炎","9","10","19","219"
"不明発しん症","1","4","5","219"
"川崎病","2","0","2","219"
"急性出血性結膜炎","0","0","0","33"
"流行性角結膜炎","1","4","5","33"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","4","7","11","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","14","7","21","25"
