"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年46週
"集計期間終了週",2008年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","44","33","77","287"
"RSウイルス感染症","60","46","106","148"
"咽頭結膜熱","23","9","32","148"
"Ａ群溶血性レンサ球菌咽頭炎","138","146","284","148"
"感染性胃腸炎","661","548","1209","148"
"水痘","110","94","204","148"
"手足口病","42","38","80","148"
"伝染性紅斑","12","5","17","148"
"突発性発しん","60","47","107","148"
"百日咳","2","3","5","148"
"ヘルパンギーナ","8","7","15","148"
"流行性耳下腺炎","44","37","81","148"
"不明発しん症","2","3","5","148"
"川崎病","2","0","2","148"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","6","5","11","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","2","2","24"
"マイコプラズマ肺炎","4","7","11","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
