"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2004年9月"
"集計期間終了月","2004年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","",""
"中央区","7","2","5","4","0","0","0","0","0","",""
"みなと","5","2","1","3","0","0","0","0","0","",""
"新宿区","22","4","7","14","0","0","19","3","1","",""
"文京","0","0","0","0","0","0","11","6","0","",""
"台東","0","0","1","1","0","0","0","0","0","",""
"墨田区","10","6","4","1","0","0","1","1","0","",""
"江東区","15","13","5","14","0","0","0","0","0","",""
"品川区","3","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","3","1","0","1","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","4","0","0","",""
"渋谷区","12","1","1","2","0","0","4","0","0","",""
"中野区","6","2","0","1","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","19","9","9","13","0","1","7","0","0","",""
"北区","0","0","1","2","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","1","0","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","1","3","4","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","7","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","4","0","1","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","3","1","2","10","0","0","0","0","0","",""
"多摩府中","1","0","0","2","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","17","1","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","109","43","39","72","0","1","78","11","2","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2004年9月"
"集計期間終了月","2004年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","0","0","0","0","0","0","0","0","0","",""
"みなと","14","2","3","2","1","0","0","0","0","",""
"新宿区","24","6","3","10","0","0","11","3","0","",""
"文京","0","0","0","0","0","0","11","1","0","",""
"台東","27","22","4","2","16","0","0","0","0","",""
"墨田区","0","0","0","0","0","0","1","0","0","",""
"江東区","8","1","2","1","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","2","1","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","6","0","0","",""
"渋谷区","0","0","0","0","0","0","5","0","0","",""
"中野区","0","0","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","11","1","3","1","1","0","12","1","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","1","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","0","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","1","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","8","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","17","2","1","0","5","0","1","0","0","",""
"町田市","0","0","0","0","3","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","10","0","1","8","0","0","0","0","0","",""
"多摩府中","1","0","0","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","9","3","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","115","37","18","24","26","0","65","8","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2004年9月"
"集計期間終了月","2004年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","0","2"
"中央区","7","2","5","4","0","0","0","0","0","2","0"
"みなと","19","4","4","5","1","0","0","0","0","2","1"
"新宿区","46","10","10","24","0","0","30","6","1","5","2"
"文京","0","0","0","0","0","0","22","7","0","1","1"
"台東","27","22","5","3","16","0","0","0","0","4","0"
"墨田区","10","6","4","1","0","0","2","1","0","1","1"
"江東区","23","14","7","15","0","0","0","0","0","3","0"
"品川区","3","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","5","3","1","1","0","0","3","0","0","3","1"
"世田谷","0","0","0","0","0","0","10","0","0","0","2"
"渋谷区","12","1","1","2","0","0","9","0","0","3","2"
"中野区","6","2","0","1","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","30","10","12","14","1","1","19","1","0","3","1"
"北区","0","0","1","2","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","2","1","0","0","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","2","3","4","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","15","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","17","2","1","0","5","0","5","0","1","3","1"
"町田市","0","0","0","0","3","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","13","1","3","18","0","0","0","0","0","2","1"
"多摩府中","2","0","0","2","0","0","0","0","0","1","2"
"多摩小平","0","0","0","0","0","0","26","4","0","0","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","224","80","57","96","26","1","143","19","2","41","25"


