"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年2月"
"集計期間終了月","2016年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","1","0","0","1","0","0","2","0","0"
"20～24歳","13","5","3","13","0","0","0","0","0"
"25～29歳","14","11","9","15","0","0","0","0","0"
"30～34歳","21","17","20","21","0","0","0","0","0"
"35～39歳","21","9","18","22","0","0","1","0","0"
"40～44歳","16","13","12","17","0","0","0","1","0"
"45～49歳","16","6","14","5","0","0","2","0","0"
"50～54歳","3","3","5","9","0","0","1","0","0"
"55～59歳","3","9","7","2","0","0","2","0","0"
"60～64歳","0","2","1","0","0","0","3","0","0"
"65～69歳","1","2","0","0","0","0","3","1","0"
"70歳以上","0","2","2","0","0","0","20","3","0"
"合計","109","79","91","105","0","0","41","8","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年2月"
"集計期間終了月","2016年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","1","0"
"1～4歳","0","0","0","0","0","0","5","4","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","1","0","0","1","0","0","2","0","0"
"15～19歳","7","1","1","0","0","0","1","0","0"
"20～24歳","27","7","4","9","0","0","0","0","0"
"25～29歳","26","3","5","4","1","0","0","0","0"
"30～34歳","17","4","2","2","0","0","1","0","0"
"35～39歳","10","4","5","2","0","0","0","0","0"
"40～44歳","4","3","2","2","1","0","1","0","0"
"45～49歳","2","2","0","3","0","0","1","1","0"
"50～54歳","2","1","0","1","0","0","1","0","0"
"55～59歳","1","1","0","0","0","0","0","0","0"
"60～64歳","0","3","0","0","0","0","0","0","0"
"65～69歳","0","0","0","0","1","0","0","0","0"
"70歳以上","0","0","0","0","0","0","13","0","1"
"合計","97","29","19","24","3","0","32","6","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年2月"
"集計期間終了月","2016年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","1","0"
"1～4歳","0","0","0","0","0","0","6","5","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","1","0","0","1","0","0","3","0","0"
"15～19歳","8","1","1","1","0","0","3","0","0"
"20～24歳","40","12","7","22","0","0","0","0","0"
"25～29歳","40","14","14","19","1","0","0","0","0"
"30～34歳","38","21","22","23","0","0","1","0","0"
"35～39歳","31","13","23","24","0","0","1","0","0"
"40～44歳","20","16","14","19","1","0","1","1","0"
"45～49歳","18","8","14","8","0","0","3","1","0"
"50～54歳","5","4","5","10","0","0","2","0","0"
"55～59歳","4","10","7","2","0","0","2","0","0"
"60～64歳","0","5","1","0","0","0","3","0","0"
"65～69歳","1","2","0","0","1","0","3","1","0"
"70歳以上","0","2","2","0","0","0","33","3","1"
"合計","206","108","110","129","3","0","73","14","1"
"定点数","55","55","55","55","55","55","25","25","25"


