"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年36週"
"集計期間終了週","2009年36週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","3","0","0","5","0","0","0","2","0","1","0","2","0","0","0","0","0","0","0"
"～1歳","4","2","1","0","22","2","11","1","15","0","6","0","3","0","0","0","0","0","0","0"
"1歳","7","4","1","0","36","5","25","0","17","0","43","4","3","1","0","0","0","0","0","0"
"2歳","18","3","0","0","22","6","22","4","2","0","15","2","2","0","0","0","0","0","0","0"
"3歳","17","3","0","2","15","6","18","3","0","1","12","6","0","0","0","0","0","0","0","0"
"4歳","15","0","1","4","13","3","13","4","0","0","12","6","1","0","0","0","0","0","0","0"
"5歳","34","0","1","6","14","2","8","0","0","1","1","11","0","0","0","0","0","0","0","0"
"6歳","34","0","0","4","10","1","5","2","0","0","2","5","0","0","0","0","0","0","0","0"
"7歳","30","0","1","2","18","0","0","0","0","0","5","3","1","0","0","0","0","0","0","0"
"8歳","27","0","0","1","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","39","0","0","1","9","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0"
"10～14歳","172","0","0","6","39","1","0","0","0","1","0","6","0","0","0","1","0","0","0","0"
"15～19歳","76","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","50","0","0","2","17","0","0","0","0","1","1","3","0","0","0","5","0","0","0","0"
"30～39歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","583","15","5","29","229","26","102","17","36","4","99","49","12","1","0","11","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年36週"
"集計期間終了週","2009年36週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","4","0","0","2","0","2","0","3","0","0","0","2","0","0","0","0","0","0","0"
"～1歳","2","1","1","0","15","1","8","0","18","0","5","0","1","0","0","0","0","0","0","0"
"1歳","11","5","2","1","33","6","25","0","24","0","27","1","2","0","0","0","0","0","0","0"
"2歳","4","2","1","3","24","2","15","1","5","0","13","3","1","0","0","0","0","0","0","0"
"3歳","11","0","0","4","19","4","6","1","2","0","9","3","0","0","0","0","0","0","0","0"
"4歳","17","0","0","1","13","1","3","1","0","0","5","5","0","0","0","0","0","0","0","0"
"5歳","20","0","0","7","7","2","10","1","0","0","1","7","0","0","0","0","0","0","0","0"
"6歳","30","0","0","5","6","0","4","2","0","0","1","1","1","0","0","0","0","0","0","0"
"7歳","26","0","0","3","9","1","0","2","0","0","3","3","0","0","0","0","0","0","0","0"
"8歳","14","0","0","2","9","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","26","0","0","0","3","0","0","2","0","0","1","2","0","0","0","0","0","0","0","0"
"10～14歳","109","0","0","3","20","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0"
"15～19歳","75","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","46","0","0","1","28","1","1","1","0","1","5","0","1","0","0","0","0","0","0","0"
"30～39歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","481","12","4","30","193","18","74","12","52","1","70","29","9","0","1","2","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年36週"
"集計期間終了週","2009年36週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","7","0","0","7","0","2","0","5","0","1","0","4","0","0","0","0","0","0","0"
"～1歳","6","3","2","0","37","3","19","1","33","0","11","0","4","0","0","0","0","0","0","0"
"1歳","18","9","3","1","69","11","50","0","41","0","70","5","5","1","0","0","0","0","0","0"
"2歳","22","5","1","3","46","8","37","5","7","0","28","5","3","0","0","0","0","0","0","0"
"3歳","28","3","0","6","34","10","24","4","2","1","21","9","0","0","0","0","0","0","0","0"
"4歳","32","0","1","5","26","4","16","5","0","0","17","11","1","0","0","0","0","0","0","0"
"5歳","54","0","1","13","21","4","18","1","0","1","2","18","0","0","0","0","0","0","0","0"
"6歳","64","0","0","9","16","1","9","4","0","0","3","6","1","0","0","0","0","0","0","0"
"7歳","56","0","1","5","27","1","0","2","0","0","8","6","1","0","0","0","0","0","0","0"
"8歳","41","0","0","3","14","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","65","0","0","1","12","0","0","5","0","0","2","3","0","0","0","0","0","0","0","0"
"10～14歳","281","0","0","9","59","1","0","0","0","1","0","7","1","0","1","1","0","0","0","0"
"15～19歳","151","0","0","1","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","96","0","0","3","45","1","1","1","0","2","6","3","1","0","0","5","0","0","0","0"
"30～39歳","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
