"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年46週
"集計期間終了週",2024年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","465","408","873","418"
"新型コロナウイルス感染症（COVID-19）","240","297","537","418"
"RSウイルス感染症","29","30","59","264"
"咽頭結膜熱","22","8","30","264"
"Ａ群溶血性レンサ球菌咽頭炎","301","240","541","264"
"感染性胃腸炎","528","443","971","264"
"水痘","35","22","57","264"
"手足口病","597","516","1113","264"
"伝染性紅斑","269","241","510","264"
"突発性発しん","28","34","62","264"
"ヘルパンギーナ","7","9","16","264"
"流行性耳下腺炎","7","2","9","264"
"不明発しん症","7","7","14","264"
"川崎病","0","4","4","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","3","5","8","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","53","55","108","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","11","5","16","25"
"COVID-19入院","36","17","53","25"
