"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年25週
"集計期間終了週",2006年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","2","3","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","127","112","239","142"
"Ａ群溶血性レンサ球菌咽頭炎","150","119","269","142"
"感染性胃腸炎","276","214","490","142"
"水痘","140","122","262","142"
"手足口病","50","34","84","142"
"伝染性紅斑","48","49","97","142"
"突発性発しん","54","40","94","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","435","355","790","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","66","59","125","142"
"不明発しん症","23","14","37","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","4","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
