"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年44週"
"集計期間終了週","2001年44週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","1","13","0","1","0","30","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","1","0","22","9","7","1","6","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","1","22","10","3","1","1","0","0","1","0","6","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","4","0","22","4","1","2","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","5","18","6","7","2","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","4","12","2","1","1","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","5","6","1","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","1","8","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0"
"8歳","0","0","0","3","5","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","10","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","4","13","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","1","19","1","1","0","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","0","7","27","183","36","23","8","38","0","0","6","1","36","7","0","0","4","0","0","0","2","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年44週"
"集計期間終了週","2001年44週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","1","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","9","2","0","0","20","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","16","4","2","0","7","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"2歳","0","0","0","0","21","3","2","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","1","8","15","3","5","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","0","6","21","6","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","1","6","17","3","1","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","2","11","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","2","13","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","5","8","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","24","0","0","2","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0"
"20～29歳","0","0","1","0","44","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","0","3","30","209","27","14","5","33","0","0","2","2","48","4","0","0","6","0","0","0","1","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年44週"
"集計期間終了週","2001年44週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","5","2","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","1","22","2","1","0","50","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0"
"1歳","0","0","1","0","38","13","9","1","13","0","0","1","2","1","2","0","0","0","0","0","0","1","0","0"
"2歳","0","0","0","1","43","13","5","1","1","0","0","2","0","10","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","5","8","37","7","6","3","0","0","0","1","1","15","0","0","0","0","0","0","0","0","0","0"
