"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年3週"
"集計期間終了週","2015年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","268","5","2","11","70","4","0","6","3","0","0","1","0","1","0","0","0","0","1","0","0","7","","","","","",""
"区南部","227","1","2","20","119","7","2","9","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","356","9","7","23","114","5","5","5","3","0","0","1","0","0","0","3","0","1","1","0","4","7","","","","","",""
"区西部","270","3","1","8","90","4","0","9","2","0","0","4","0","1","0","3","1","0","0","0","0","7","","","","","",""
"区西北部","434","4","2","21","104","4","0","24","9","0","0","2","0","1","0","0","0","0","1","0","0","6","","","","","",""
"区東北部","497","15","2","27","95","4","0","10","5","0","0","1","0","1","0","1","0","0","0","0","0","4","","","","","",""
"区東部","405","6","1","34","130","3","2","16","5","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","153","0","2","2","22","1","0","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","617","10","7","57","182","12","1","23","7","0","0","8","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","230","6","1","15","58","4","0","13","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","420","1","1","26","91","3","3","2","7","0","0","2","0","0","0","0","0","0","0","0","0","5","","","","","",""
"北多摩北部","274","4","2","35","50","7","0","11","2","0","0","2","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","32","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4183","64","30","279","1125","60","13","129","49","1","1","30","3","4","0","7","1","1","3","0","4","40","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年3週"
"集計期間終了週","2015年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","239","6","3","11","67","3","3","9","3","1","0","4","0","1","0","0","0","0","1","0","0","2","","","","","",""
"区南部","274","5","2","16","116","4","1","7","7","1","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","352","7","7","13","87","5","2","1","4","0","0","1","0","0","1","2","0","1","2","0","2","4","","","","","",""
"区西部","273","6","2","7","102","2","2","7","5","0","0","1","1","1","0","3","1","0","0","0","0","9","","","","","",""
"区西北部","439","4","1","21","108","5","0","29","8","1","0","1","0","1","0","0","0","0","1","0","0","6","","","","","",""
"区東北部","452","6","2","11","95","4","0","3","4","0","0","5","0","1","0","2","0","0","0","0","0","5","","","","","",""
"区東部","447","4","2","27","132","4","1","16","7","0","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","149","0","2","2","22","1","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","522","11","7","50","191","7","2","9","5","0","0","9","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","211","1","1","11","54","3","0","17","2","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","353","1","1","12","69","3","2","6","6","0","0","2","0","0","0","3","0","0","0","0","0","11","","","","","",""
"北多摩北部","267","4","3","33","56","3","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","37","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4015","55","33","214","1099","45","13","109","54","3","2","33","4","4","1","13","1","1","5","0","2","42","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年3週"
"集計期間終了週","2015年3週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","507","11","5","22","137","7","3","15","6","1","0","5","0","1","0","0","0","0","1","0","0","9","32","20","2","4","4","0"
"区南部","501","6","4","36","235","11","3","16","8","1","0","1","0","0","0","2","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","708","16","7","36","201","10","7","6","7","0","0","2","0","0","1","5","0","1","3","0","6","11","40","25","4","3","3","0"
"区西部","543","9","3","15","192","6","2","16","7","0","0","5","1","1","0","3","1","0","0","0","0","16","38","25","4","4","4","0"
"区西北部","873","8","3","42","212","9","0","53","17","1","0","3","0","1","0","0","0","0","1","0","0","6","56","35","6","2","2","0"
"区東北部","949","21","2","38","190","8","0","13","9","0","0","6","0","1","0","3","0","0","0","0","0","9","40","25","4","1","1","0"
"区東部","852","10","3","61","262","7","3","32","12","0","1","10","0","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","302","0","2","4","44","1","0","1","1","0","1","3","0","0","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","1139","21","7","107","373","19","3","32","12","0","0","17","3","0","0","1","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","441","7","1","26","112","7","0","30","6","0","0","1","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","773","1","2","38","160","6","5","8","13","0","0","2","0","0","0","3","0","0","0","0","0","16","32","20","3","3","3","0"
"北多摩北部","541","8","5","68","106","10","0","15","4","0","0","2","0","0","0","0","0","0","0","0","0","4","23","15","2","2","2","0"
"島しょ","69","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","8198","118","44","493","2224","104","26","237","102","3","2","57","4","4","1","17","1","1","6","0","6","72","416","263","39","25","25","0"


