"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年5月"
"集計期間終了月","2012年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","33","34","15","12","0","1","14","4","0","0","",""
"区南部","12","4","2","7","0","0","1","0","0","0","",""
"区西南部","10","4","0","3","0","1","3","0","0","0","",""
"区西部","35","15","23","28","0","4","16","2","0","0","",""
"区西北部","14","4","5","6","1","0","5","1","0","0","",""
"区東北部","1","0","1","1","0","0","5","2","0","0","",""
"区東部","13","8","3","3","0","2","5","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","1","0","0","9","10","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","119","69","49","61","1","8","60","21","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年5月"
"集計期間終了月","2012年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","6","15","6","0","2","1","2","1","0","0","",""
"区南部","9","0","2","0","0","0","2","0","0","0","",""
"区西南部","2","9","2","0","0","0","4","4","0","0","",""
"区西部","7","7","10","1","1","0","4","0","0","0","",""
"区西北部","12","7","6","5","1","0","4","5","0","0","",""
"区東北部","5","2","1","0","1","0","2","7","0","0","",""
"区東部","9","3","0","1","5","0","3","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","7","1","1","0","0","0","0","0","0","0","",""
"北多摩西部","11","1","1","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","16","8","0","0","",""
"北多摩北部","0","0","0","0","1","0","1","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","68","45","29","7","11","1","38","26","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年5月"
"集計期間終了月","2012年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","39","49","21","12","2","2","16","5","0","0","10","4"
"区南部","21","4","4","7","0","0","3","0","0","0","3","1"
"区西南部","12","13","2","3","0","1","7","4","0","0","5","3"
"区西部","42","22","33","29","1","4","20","2","0","0","11","4"
"区西北部","26","11","11","11","2","0","9","6","0","0","6","2"
"区東北部","6","2","2","1","1","0","7","9","0","0","3","1"
"区東部","22","11","3","4","5","2","8","1","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","7","1","1","0","0","0","0","0","0","0","5","1"
"北多摩西部","12","1","1","0","0","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","1","0","0","25","18","0","0","2","3"
"北多摩北部","0","0","0","0","1","0","3","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","187","114","78","68","12","9","98","47","0","0","54","25"


