"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年50週
"集計期間終了週",2010年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","232","219","451","288"
"RSウイルス感染症","65","60","125","149"
"咽頭結膜熱","65","55","120","149"
"Ａ群溶血性レンサ球菌咽頭炎","263","206","469","149"
"感染性胃腸炎","1508","1457","2965","149"
"水痘","163","136","299","149"
"手足口病","15","6","21","149"
"伝染性紅斑","41","43","84","149"
"突発性発しん","33","44","77","149"
"百日咳","5","9","14","149"
"ヘルパンギーナ","4","2","6","149"
"流行性耳下腺炎","34","30","64","149"
"不明発しん症","6","0","6","149"
"川崎病","0","2","2","149"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","17","20","37","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","5","11","16","24"
"クラミジア肺炎(オウム病は除く)","0","2","2","24"
