"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年33週
"集計期間終了週",2022年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","3","8","399"
"RSウイルス感染症","168","145","313","248"
"咽頭結膜熱","4","4","8","248"
"Ａ群溶血性レンサ球菌咽頭炎","9","11","20","248"
"感染性胃腸炎","196","181","377","248"
"水痘","10","1","11","248"
"手足口病","512","453","965","248"
"伝染性紅斑","1","1","2","248"
"突発性発しん","19","20","39","248"
"ヘルパンギーナ","104","97","201","248"
"流行性耳下腺炎","3","2","5","248"
"不明発しん症","5","3","8","248"
"川崎病","1","1","2","248"
"急性出血性結膜炎","0","0","0","36"
"流行性角結膜炎","7","1","8","36"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
