"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年27週
"集計期間終了週",2004年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","2","2","4","142"
"咽頭結膜熱","61","62","123","142"
"Ａ群溶血性レンサ球菌咽頭炎","70","54","124","142"
"感染性胃腸炎","196","179","375","142"
"水痘","45","55","100","142"
"手足口病","81","54","135","142"
"伝染性紅斑","35","41","76","142"
"突発性発しん","52","53","105","142"
"百日咳","0","0","0","142"
"風しん","0","6","6","142"
"ヘルパンギーナ","316","270","586","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","48","29","77","142"
"不明発しん症","12","12","24","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","4","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"成人麻しん","0","0","0","25"
