"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年26週
"集計期間終了週",2015年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","5","13","414"
"RSウイルス感染症","6","3","9","261"
"咽頭結膜熱","90","98","188","261"
"Ａ群溶血性レンサ球菌咽頭炎","526","442","968","261"
"感染性胃腸炎","906","773","1679","261"
"水痘","79","69","148","261"
"手足口病","633","525","1158","261"
"伝染性紅斑","201","197","398","261"
"突発性発しん","120","108","228","261"
"百日咳","4","6","10","261"
"ヘルパンギーナ","147","122","269","261"
"流行性耳下腺炎","35","46","81","261"
"不明発しん症","27","17","44","261"
"川崎病","1","3","4","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","11","21","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
