"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年51週"
"集計期間終了週","2007年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","8","8","0","0","8","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","9","16","4","2","78","7","1","1","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","33","29","4","6","224","26","4","0","14","0","0","4","0","1","1","1","0","0","0","0","1","0","0"
"2歳","36","6","1","8","166","18","4","2","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"3歳","65","8","5","11","126","17","1","2","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0"
"4歳","101","3","5","20","138","17","1","5","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0"
"5歳","112","1","2","27","136","17","2","3","0","0","0","1","0","5","1","0","0","0","0","0","1","0","0"
"6歳","143","1","2","27","112","7","1","1","1","0","0","1","0","3","0","0","0","0","0","0","1","0","0"
"7歳","138","0","1","32","94","6","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","100","0","2","9","79","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","105","0","0","18","71","3","0","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","150","0","1","13","162","3","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","50","0","0","2","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","85","1","0","6","193","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1"
"30～39歳","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40～49歳","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0"
"50～59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1323","73","27","181","1613","128","18","22","31","4","0","8","0","22","5","1","0","10","0","0","4","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年51週"
"集計期間終了週","2007年51週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","4","10","0","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","14","9","1","0","57","5","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","29","19","3","4","197","21","3","1","17","0","0","1","0","0","3","0","0","0","0","0","0","0","0"
"2歳","44","6","1","4","146","23","2","2","5","1","0","1","0","2","0","0","0","0","0","0","1","0","0"
"3歳","57","6","3","10","107","22","1","2","0","0","0","0","0","3","1","0","0","1","0","0","2","0","0"
"4歳","91","0","4","15","139","19","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","97","0","2","19","108","10","2","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"6歳","97","0","3","14","80","5","1","1","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0"
"7歳","97","1","1","21","69","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","71","0","1","12","67","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","92","1","0","10","59","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10～14歳","159","0","0","22","110","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0"
"15～19歳","30","0","0","3","37","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"20～29歳","103","1","1","22","348","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","1"
"30～39歳","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0"
"40～49歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"70～79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1213","53","20","156","1535","117","11","12","40","3","0","2","0","17","4","1","1","17","0","0","8","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年51週"
"集計期間終了週","2007年51週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","12","18","0","0","19","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","23","25","5","2","135","12","2","1","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","62","48","7","10","421","47","7","1","31","0","0","5","0","1","4","1","0","0","0","0","1","0","0"
"2歳","80","12","2","12","312","41","6","4","7","1","0","3","0","3","0","0","0","0","0","0","1","0","0"
"3歳","122","14","8","21","233","39","2","4","0","1","0","0","0","7","1","0","0","1","0","0","2","0","0"
"4歳","192","3","9","35","277","36","2","6","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0"
"5歳","209","1","4","46","244","27","4","6","0","0","0","1","0","9","1","0","0","0","0","0","1","0","0"
"6歳","240","1","5","41","192","12","2","2","1","0","0","1","0","6","0","0","0","0","0","0","3","0","0"
"7歳","235","1","2","53","163","12","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","171","0","3","21","146","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","197","1","0","28","130","5","0","4","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0"
"10～14歳","309","0","1","35","272","4","2","2","0","0","0","0","0","3","0","0","0","1","0","0","2","0","0"
"15～19歳","80","0","0","5","63","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"20～29歳","188","2","1","28","541","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0","1","0","2"
"30～39歳","221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0"
"40～49歳","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0"
"50～59歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60～69歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"70～79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2536","126","47","337","3148","245","29","34","71","7","0","10","0","39","9","2","1","27","0","0","12","0","2"
"定点数","288","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","38","38","23","23","23","23","23"


