"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年5週
"集計期間終了週",2011年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6059","5840","11899","419"
"RSウイルス感染症","52","23","75","264"
"咽頭結膜熱","40","33","73","264"
"Ａ群溶血性レンサ球菌咽頭炎","356","289","645","264"
"感染性胃腸炎","1462","1305","2767","264"
"水痘","159","153","312","264"
"手足口病","18","6","24","264"
"伝染性紅斑","57","58","115","264"
"突発性発しん","59","67","126","264"
"百日咳","7","6","13","264"
"ヘルパンギーナ","1","1","2","264"
"流行性耳下腺炎","44","34","78","264"
"不明発しん症","8","9","17","264"
"川崎病","2","0","2","264"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","8","13","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","8","6","14","24"
"クラミジア肺炎(オウム病は除く)","1","0","1","24"
"インフルエンザ入院","0","0","0","25"
