"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年3週"
"集計期間終了週","2007年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","1","0","0","1","8","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","4","13","9","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","","","","","",""
"新宿区","0","3","0","0","21","2","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"文京","2","0","0","0","11","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","2","9","20","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","2","0","3","9","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","1","4","21","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","0","6","34","2","0","2","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","16","0","9","32","7","0","4","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","","","","",""
"世田谷","10","0","0","2","43","4","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"渋谷区","2","0","0","2","7","5","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","2","0","2","14","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","1","0","3","23","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","5","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","6","18","1","0","1","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","3","5","11","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","0","1","5","16","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","4","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","3","17","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","5","0","0","7","13","8","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","0","1","6","8","2","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","1","18","3","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","1","3","17","3","0","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","2","0","3","11","2","0","1","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","6","0","0","1","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","5","1","0","8","17","6","1","2","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","3","5","0","10","30","8","0","2","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","86","35","13","113","472","80","5","53","42","1","0","2","0","16","6","2","0","6","1","0","3","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年3週"
"集計期間終了週","2007年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","0","7","16","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","0","16","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","2","0","0","0","11","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","1","3","13","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","3","0","5","15","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","2","4","31","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","2","1","3","7","21","1","0","2","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","8","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","12","2","12","36","8","1","6","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","8","2","0","5","31","6","1","5","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"渋谷区","0","0","0","2","15","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","0","4","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","1","0","5","36","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","1","0","4","14","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","2","1","7","3","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","0","0","0","25","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","5","0","0","1","16","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","0","1","0","18","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","0","0","5","16","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","8","0","0","3","13","1","0","13","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","0","2","4","5","5","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","0","6","17","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","2","0","2","7","1","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","0","5","6","0","0","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","0","15","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","5","0","0","3","20","4","0","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","7","3","2","10","29","6","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
