"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年29週
"集計期間終了週",2014年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","2","3","410"
"RSウイルス感染症","14","13","27","262"
"咽頭結膜熱","100","78","178","262"
"Ａ群溶血性レンサ球菌咽頭炎","264","209","473","262"
"感染性胃腸炎","657","561","1218","262"
"水痘","88","83","171","262"
"手足口病","219","186","405","262"
"伝染性紅斑","58","52","110","262"
"突発性発しん","97","79","176","262"
"百日咳","0","0","0","262"
"ヘルパンギーナ","1374","1225","2599","262"
"流行性耳下腺炎","41","58","99","262"
"不明発しん症","31","16","47","262"
"川崎病","3","2","5","262"
"急性出血性結膜炎","0","2","2","38"
"流行性角結膜炎","11","7","18","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","3","4","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
