"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年7週"
"集計期間終了週","2006年7週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","7","0","0","0","4","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","15","1","1","1","20","6","1","0","18","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","79","3","3","3","72","20","0","0","17","0","0","1","0","1","2","0","0","0","0","0","0","0","0"
"2歳","78","1","1","10","48","15","0","1","3","0","0","1","0","2","2","0","0","0","0","0","0","0","0"
"3歳","86","0","0","8","38","19","1","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"4歳","110","0","5","22","45","15","0","3","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"5歳","115","0","2","22","46","15","0","7","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"6歳","121","0","2","25","42","1","0","2","1","0","0","1","0","8","0","0","0","0","0","0","0","0","0"
"7歳","101","0","0","10","43","4","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","86","0","2","10","30","1","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"9歳","67","0","0","8","23","2","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","114","0","0","14","57","3","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15～19歳","30","0","0","1","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","72","0","0","6","94","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1302","5","16","140","584","102","2","24","41","0","0","4","0","50","6","1","0","1","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年7週"
"集計期間終了週","2006年7週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","2","0","0","0","3","6","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","25","0","0","0","19","3","0","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","60","2","0","5","53","18","2","1","15","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"2歳","62","0","2","5","41","11","1","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"3歳","89","0","3","16","37","17","0","1","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0"
"4歳","105","0","5","26","50","14","0","2","0","0","0","2","0","7","0","0","0","0","0","0","0","0","0"
"5歳","97","0","1","21","42","7","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"6歳","107","0","5","21","39","5","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","92","0","1","19","26","3","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","76","0","0","15","28","3","0","2","0","1","0","0","0","6","1","1","0","0","0","0","0","0","0"
"9歳","75","0","0","6","15","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","121","0","0","13","33","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15～19歳","37","0","0","2","18","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"20～29歳","66","0","1","11","132","2","0","2","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"30～39歳","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1308","2","18","160","536","91","3","19","36","1","0","3","0","46","5","2","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年7週"
"集計期間終了週","2006年7週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","9","0","0","0","7","7","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"～1歳","40","1","1","1","39","9","1","1","36","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","139","5","3","8","125","38","2","1","32","0","0","1","0","3","4","0","0","0","0","0","0","0","0"
"2歳","140","1","3","15","89","26","1","4","3","0","0","1","0","8","2","0","0","0","0","0","0","0","0"
