"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年5月"
"集計期間終了月","2023年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","4","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","2","1","0","1","0","0","1","0","0"
"20～24歳","25","5","14","14","0","0","0","0","0"
"25～29歳","39","8","17","12","0","0","0","0","0"
"30～34歳","26","6","10","5","0","0","0","0","0"
"35～39歳","16","5","14","10","0","0","1","0","0"
"40～44歳","14","4","9","6","0","0","0","1","0"
"45～49歳","9","1","5","3","0","0","0","0","0"
"50～54歳","3","5","7","2","0","0","1","1","0"
"55～59歳","1","3","4","3","0","0","1","1","0"
"60～64歳","2","2","4","0","0","0","1","0","0"
"65～69歳","2","1","2","1","0","0","1","0","0"
"70歳以上","1","1","0","0","0","0","17","2","0"
"合計","140","42","86","57","0","0","31","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年5月"
"集計期間終了月","2023年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","1","0","0","0","0","0","2","2","0"
"15～19歳","7","0","1","6","0","0","0","0","0"
"20～24歳","32","5","13","13","3","0","0","0","0"
"25～29歳","15","4","12","3","0","0","0","0","0"
"30～34歳","6","4","5","6","2","0","0","0","0"
"35～39歳","2","6","4","0","1","0","0","0","0"
"40～44歳","6","2","0","0","1","0","1","0","0"
"45～49歳","5","2","1","3","0","0","0","0","0"
"50～54歳","2","1","0","1","0","0","2","0","0"
"55～59歳","1","0","0","0","0","0","0","0","0"
"60～64歳","1","1","0","1","1","0","0","0","0"
"65～69歳","0","0","0","0","1","0","0","0","0"
"70歳以上","0","1","0","0","0","0","16","0","0"
"合計","78","26","36","33","9","0","26","5","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年5月"
"集計期間終了月","2023年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","4","1","0"
"5～9歳","0","0","0","0","0","0","5","3","0"
"10～14歳","1","0","0","0","0","0","2","2","0"
"15～19歳","9","1","1","7","0","0","1","0","0"
"20～24歳","57","10","27","27","3","0","0","0","0"
"25～29歳","54","12","29","15","0","0","0","0","0"
"30～34歳","32","10","15","11","2","0","0","0","0"
"35～39歳","18","11","18","10","1","0","1","0","0"
"40～44歳","20","6","9","6","1","0","1","1","0"
"45～49歳","14","3","6","6","0","0","0","0","0"
"50～54歳","5","6","7","3","0","0","3","1","0"
"55～59歳","2","3","4","3","0","0","1","1","0"
"60～64歳","3","3","4","1","1","0","1","0","0"
"65～69歳","2","1","2","1","1","0","1","0","0"
"70歳以上","1","2","0","0","0","0","33","2","0"
"合計","218","68","122","90","9","0","57","11","0"
"定点数","55","55","55","55","55","55","25","25","25"


