"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年38週
"集計期間終了週",2016年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","19","20","39","408"
"RSウイルス感染症","264","247","511","258"
"咽頭結膜熱","30","20","50","258"
"Ａ群溶血性レンサ球菌咽頭炎","147","157","304","258"
"感染性胃腸炎","521","421","942","258"
"水痘","34","43","77","258"
"手足口病","176","152","328","258"
"伝染性紅斑","8","11","19","258"
"突発性発しん","62","75","137","258"
"百日咳","1","2","3","258"
"ヘルパンギーナ","120","119","239","258"
"流行性耳下腺炎","103","83","186","258"
"不明発しん症","6","7","13","258"
"川崎病","4","1","5","258"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","6","19","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","12","11","23","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","3","3","25"
