"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年22週
"集計期間終了週",2019年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","74","69","143","415"
"RSウイルス感染症","37","30","67","261"
"咽頭結膜熱","89","84","173","261"
"Ａ群溶血性レンサ球菌咽頭炎","462","359","821","261"
"感染性胃腸炎","1093","907","2000","261"
"水痘","86","51","137","261"
"手足口病","86","87","173","261"
"伝染性紅斑","46","53","99","261"
"突発性発しん","71","74","145","261"
"ヘルパンギーナ","14","19","33","261"
"流行性耳下腺炎","13","11","24","261"
"不明発しん症","7","8","15","261"
"川崎病","4","2","6","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","3","7","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","4","6","25"
"インフルエンザ入院","1","1","2","25"
