"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年3週"
"集計期間終了週","2024年3週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","8","14","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"～1歳","28","32","0","4","1","67","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1歳","93","61","2","8","14","196","2","3","1","19","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","98","47","2","13","26","149","1","0","1","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","137","31","1","14","46","135","2","2","1","0","0","2","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"4歳","185","47","0","17","54","124","1","1","1","1","1","1","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","191","52","0","14","68","137","0","2","1","1","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","204","63","0","12","78","103","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","175","57","0","10","70","87","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","203","50","0","6","56","61","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","215","49","0","4","54","64","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"10～14歳","773","226","0","3","78","178","9","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15～19歳","395","92","0","0","14","40","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20～29歳","234","162","0","1","10","109","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","167","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40～49歳","209","177","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","122","178","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"60～69歳","50","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","1","0","0","0","0","2","0","0","0","10"
"70～79歳","23","73","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","7","22","1","1","3","1","0","4","3","1","0","21"
"80歳以上","17","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","35","0","0","2","0","0","4","2","2","0","33"
"合計","3527","1704","5","106","569","1461","26","9","9","34","2","11","0","4","0","11","1","0","0","0","0","24","82","2","1","5","1","0","18","5","4","0","78"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年3週"
"集計期間終了週","2024年3週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","7","14","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"～1歳","23","21","1","1","0","52","1","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","75","55","0","5","4","180","0","4","0","12","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"2歳","87","45","0","9","16","141","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"3歳","109","44","0","12","31","115","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","171","54","0","17","59","95","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","166","61","0","12","52","95","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1","2","1","0","1","0","0","0","1","0","0","2"
"6歳","178","42","0","5","50","84","1","1","4","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","160","39","0","3","50","74","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","192","36","0","4","60","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","190","28","0","4","57","42","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"10～14歳","652","176","0","1","61","127","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","0","0","2","0","0","0","1"
"15～19歳","294","83","0","0","7","46","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"20～29歳","181","174","0","7","38","212","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","1"
"30～39歳","223","197","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","5","0","0","0","0","0","1","0","0","0","5"
"40～49歳","226","226","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"50～59歳","161","207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"60～69歳","58","95","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","3","1","0","0","0","0","1","0","0","0","3"
"70～79歳","28","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","10"
"80歳以上","17","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","11","35","0","1","3","0","0","8","3","3","1","31"
"合計","3198","1744","1","80","485","1324","17","7","9","28","1","4","0","2","0","7","2","0","1","0","0","27","75","3","2","4","0","0","21","4","4","2","70"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年3週"
"集計期間終了週","2024年3週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
