"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2004年2月"
"集計期間終了月","2004年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","8","1","1","3","0","0","0","0","0","",""
"みなと","5","4","1","3","0","1","0","0","0","",""
"新宿区","25","6","8","16","1","1","32","3","0","",""
"文京","0","0","0","0","0","0","4","11","0","",""
"台東","0","0","0","1","0","0","0","0","0","",""
"墨田区","6","2","6","2","0","0","7","2","0","",""
"江東区","18","6","2","19","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","1","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","",""
"渋谷区","3","1","0","0","0","0","2","0","0","",""
"中野区","4","1","0","2","0","1","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","21","6","11","9","0","0","2","1","0","",""
"北区","1","0","1","2","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","1","4","5","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","6","0","2","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","6","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","4","0","1","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","6","1","0","9","0","2","0","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","1","0","0","1","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","5","1","0","",""
"多摩東村山","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","104","29","36","74","1","5","69","18","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2004年2月"
"集計期間終了月","2004年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","2","0","0","0","0","0","0","0","0","",""
"みなと","13","5","1","0","0","1","0","0","0","",""
"新宿区","19","7","7","5","1","0","18","6","1","",""
"文京","0","0","0","0","0","0","5","7","0","",""
"台東","31","22","2","4","18","0","0","0","0","",""
"墨田区","0","0","0","0","0","0","0","0","0","",""
"江東区","14","0","4","3","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","0","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","",""
"渋谷区","0","0","0","0","0","0","1","1","0","",""
"中野区","0","0","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
