"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年22週
"集計期間終了週",2013年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","75","73","148","414"
"RSウイルス感染症","11","12","23","262"
"咽頭結膜熱","134","92","226","262"
"Ａ群溶血性レンサ球菌咽頭炎","390","351","741","262"
"感染性胃腸炎","938","882","1820","262"
"水痘","177","127","304","262"
"手足口病","69","54","123","262"
"伝染性紅斑","20","19","39","262"
"突発性発しん","128","120","248","262"
"百日咳","0","0","0","262"
"ヘルパンギーナ","13","17","30","262"
"流行性耳下腺炎","42","23","65","262"
"不明発しん症","8","15","23","262"
"川崎病","3","2","5","262"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","10","9","19","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","5","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
