"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年19週
"集計期間終了週",2001年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","6","12","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","4","3","7","142"
"Ａ群溶血性レンサ球菌咽頭炎","39","30","69","142"
"感染性胃腸炎","244","244","488","142"
"水痘","115","141","256","142"
"手足口病","7","5","12","142"
"伝染性紅斑","39","41","80","142"
"突発性発しん","42","36","78","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","12","5","17","142"
"麻しん（成人麻しん以外）","14","20","34","142"
"流行性耳下腺炎","80","58","138","142"
"不明発しん症","4","4","8","142"
"川崎病","0","4","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","23","10","33","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","6","6","12","25"
