"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年39週
"集計期間終了週",2000年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","9","6","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","20","13","33","142"
"感染性胃腸炎","122","108","230","142"
"水痘","22","24","46","142"
"手足口病","105","74","179","142"
"伝染性紅斑","10","7","17","142"
"突発性発しん","39","33","72","142"
"百日咳","0","1","1","142"
"風しん","1","5","6","142"
"ヘルパンギーナ","18","25","43","142"
"麻しん（成人麻しん以外）","7","7","14","142"
"流行性耳下腺炎","72","62","134","142"
"不明発しん症","6","6","12","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","19","14","33","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
