"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年52週
"集計期間終了週",2002年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","356","353","709","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","9","6","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","35","33","68","142"
"感染性胃腸炎","501","521","1022","142"
"水痘","110","90","200","142"
"手足口病","3","1","4","142"
"伝染性紅斑","9","11","20","142"
"突発性発しん","30","26","56","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","4","4","8","142"
"麻しん（成人麻しん以外）","3","2","5","142"
"流行性耳下腺炎","14","11","25","142"
"不明発しん症","5","2","7","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","5","14","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
