"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2020年7月"
"集計期間終了月","2020年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","24","9","13","10","1","0","10","0","0","",""
"区南部","4","2","0","1","0","0","1","0","0","",""
"区西南部","15","1","4","12","0","0","1","0","0","",""
"区西部","20","1","3","9","0","0","20","0","0","",""
"区西北部","10","2","4","7","0","0","8","0","0","",""
"区東北部","0","0","0","0","0","0","2","1","0","",""
"区東部","15","8","4","8","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","17","0","1","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","88","23","28","47","1","0","65","1","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2020年7月"
"集計期間終了月","2020年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","20","3","2","7","3","0","6","0","0","",""
"区南部","4","0","2","0","1","0","0","0","0","",""
"区西南部","8","5","3","1","0","0","1","1","0","",""
"区西部","7","0","0","0","1","0","8","0","0","",""
"区西北部","5","2","2","0","2","0","2","0","0","",""
"区東北部","2","1","0","0","0","0","4","0","0","",""
"区東部","5","1","0","1","1","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","4","3","0","1","0","0","0","0","0","",""
"北多摩西部","7","1","0","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","10","0","0","",""
"北多摩北部","2","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","64","16","9","11","8","0","33","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2020年7月"
"集計期間終了月","2020年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","44","12","15","17","4","0","16","0","0","9","4"
"区南部","8","2","2","1","1","0","1","0","0","3","1"
"区西南部","23","6","7","13","0","0","2","1","0","5","3"
"区西部","27","1","3","9","1","0","28","0","0","9","4"
"区西北部","15","4","6","7","2","0","10","0","0","6","2"
"区東北部","2","1","0","0","0","0","6","1","0","3","1"
"区東部","20","9","4","9","1","0","5","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","4","3","0","1","0","0","3","0","0","5","1"
"北多摩西部","7","1","0","1","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","27","0","1","3","3"
"北多摩北部","2","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","152","39","37","58","9","0","98","2","1","52","25"


