"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年14週"
"集計期間終了週","2010年14週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","1","7","23","16","1","1","3","0","1","7","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","0","0","0","0","13","2","1","0","2","0","0","2","0","0","0","3","0","0","1","0","","","","","",""
"文京","0","1","0","2","8","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"台東","0","0","0","4","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","3","6","6","2","3","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","0","11","44","6","1","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","5","24","5","1","0","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","3","5","8","54","7","1","0","3","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","0","4","20","5","1","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","1","2","4","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","2","0","3","26","3","0","6","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","0","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","12","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","13","3","0","0","1","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","16","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","9","3","1","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","0","5","24","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","2","15","4","0","2","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","12","4","2","2","0","0","1","2","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","0","0","1","4","21","17","0","3","5","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","0","2","9","22","6","0","6","1","1","0","10","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","2","48","11","0","0","1","0","1","7","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","14","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","1","1","0","1","25","3","3","0","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","3","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","1","0","3","32","5","0","1","3","0","0","7","0","0","2","0","0","0","0","0","","","","","",""
"多摩小平","2","0","3","14","30","8","2","1","1","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","9","13","97","582","136","20","29","37","3","4","65","3","0","2","9","0","0","2","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年14週"
"集計期間終了週","2010年14週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","6","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","1","0","5","21","7","0","0","2","3","3","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","1","10","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"文京","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","18","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","3","6","3","2","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","2","31","5","1","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","3","28","1","0","0","2","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","4","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"大田区","0","1","4","10","50","8","4","1","3","0","2","2","0","0","0","1","0","0","0","0","","","","","",""
"世田谷","1","0","0","3","28","3","0","0","1","0","0","3","0","0","0","2","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","11","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","7","30","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","0","28","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","0","0","0","1","8","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","10","1","0","0","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"荒川区","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","7","1","3","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","0","7","19","1","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","0","17","5","0","1","3","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","18","3","1","7","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","0","6","17","11","0","1","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"八王子市","1","0","1","13","29","2","0","4","2","0","0","4","1","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","0","6","44","12","1","1","3","0","0","6","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","4","18","3","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","4","14","3","0","1","5","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","13","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","1","2","1","27","8","0","2","1","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","0","8","34","6","0","0","0","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","10","5","7","98","562","107","12","21","45","3","7","42","2","0","1","12","0","0","0","0","","","","","",""


