"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年26週"
"集計期間終了週","2003年26週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","1","1","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","11","4","11","0","22","0","0","12","1","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","0","8","1","18","20","36","1","22","1","0","46","0","1","4","0","0","0","0","0","0","0","0","0"
"2歳","0","0","9","3","17","17","49","4","0","0","0","19","1","5","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","8","9","30","23","56","0","1","0","0","26","1","2","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","4","11","17","9","41","3","0","0","0","14","2","0","0","0","0","1","0","0","1","0","0","0"
"5歳","0","0","6","9","18","10","38","4","0","0","0","11","1","5","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","8","13","9","21","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","4","6","4","13","2","0","0","0","5","1","1","0","0","0","0","0","0","1","0","0","0"
"8歳","0","0","0","8","5","4","9","3","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","9","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","13","1","2","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0"
"15～19歳","0","0","0","1","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2"
"20～29歳","0","0","0","3","26","1","2","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","4"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","1"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","35","59","188","103","283","18","52","1","0","143","11","18","7","0","0","15","0","0","3","0","0","7"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年26週"
"集計期間終了週","2003年26週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","2","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","20","4","13","1","20","2","0","13","1","1","1","2","0","0","0","0","0","0","0","0"
"1歳","0","0","7","1","13","12","37","0","14","1","0","33","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","5","6","15","17","37","0","1","0","0","24","2","2","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","4","6","21","14","40","1","0","0","0","28","0","5","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","5","9","16","17","41","1","0","0","1","20","1","5","1","1","0","0","0","0","0","0","0","0"
"5歳","0","0","1","7","17","7","25","3","0","0","1","8","0","2","0","0","0","0","0","0","1","0","0","0"
"6歳","0","0","0","6","6","2","16","2","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","6","7","2","11","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","5","4","2","3","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","3","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","5","8","1","2","2","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","2","6","27","0","8","1","0","0","0","0","1","0","1","0","0","4","0","0","0","0","0","1"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
