"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年8週
"集計期間終了週",2019年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1353","1386","2739","414"
"RSウイルス感染症","30","27","57","262"
"咽頭結膜熱","26","14","40","262"
"Ａ群溶血性レンサ球菌咽頭炎","348","267","615","262"
"感染性胃腸炎","993","895","1888","262"
"水痘","34","57","91","262"
"手足口病","10","9","19","262"
"伝染性紅斑","107","99","206","262"
"突発性発しん","56","53","109","262"
"ヘルパンギーナ","1","1","2","262"
"流行性耳下腺炎","7","5","12","262"
"不明発しん症","8","9","17","262"
"川崎病","1","1","2","262"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","2","3","5","37"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","1","3","25"
"インフルエンザ入院","27","9","36","25"
