"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年28週
"集計期間終了週",2002年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","25","9","34","142"
"Ａ群溶血性レンサ球菌咽頭炎","40","40","80","142"
"感染性胃腸炎","201","141","342","142"
"水痘","85","82","167","142"
"手足口病","202","142","344","142"
"伝染性紅斑","29","31","60","142"
"突発性発しん","45","24","69","142"
"百日咳","1","1","2","142"
"風しん","2","0","2","142"
"ヘルパンギーナ","404","396","800","142"
"麻しん（成人麻しん以外）","6","6","12","142"
"流行性耳下腺炎","62","61","123","142"
"不明発しん症","17","16","33","142"
"川崎病","3","1","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","12","22","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","3","2","5","25"
