"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年3月"
"集計期間終了月","2008年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","2","0"
"1～4歳","0","0","0","0","0","0","3","7","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","5","0","1","2","0","0","0","0","0"
"20～24歳","16","5","9","10","0","1","0","0","0"
"25～29歳","20","12","12","18","0","1","0","1","0"
"30～34歳","26","3","14","19","0","1","3","0","0"
"35～39歳","19","8","14","8","0","0","3","0","0"
"40～44歳","11","4","8","7","0","1","2","0","0"
"45～49歳","10","4","1","7","0","0","1","0","0"
"50～54歳","3","5","3","0","0","0","2","0","0"
"55～59歳","2","3","4","1","0","2","6","0","0"
"60～64歳","3","0","1","0","0","0","6","0","0"
"65～69歳","1","0","1","0","0","0","7","1","0"
"70歳以上","0","1","0","0","0","0","45","4","1"
"合計","116","45","68","72","0","6","82","15","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年3月"
"集計期間終了月","2008年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","2","0"
"1～4歳","0","0","0","0","0","0","4","11","0"
"5～9歳","0","0","0","0","0","0","1","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","14","5","3","2","0","0","0","0","0"
"20～24歳","34","7","10","6","4","0","0","0","0"
"25～29歳","23","16","11","2","3","2","0","0","0"
"30～34歳","15","2","7","2","2","1","2","0","0"
"35～39歳","22","6","1","1","0","0","0","0","0"
"40～44歳","9","0","1","0","1","0","3","0","0"
"45～49歳","2","3","1","0","1","0","2","0","0"
"50～54歳","0","0","2","0","2","0","1","0","0"
"55～59歳","0","1","0","0","0","0","0","0","0"
"60～64歳","0","0","0","1","1","0","2","2","0"
"65～69歳","0","1","0","0","0","0","3","0","0"
"70歳以上","0","2","0","0","1","0","31","3","0"
"合計","119","43","36","14","15","3","49","21","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年3月"
"集計期間終了月","2008年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","4","0"
"1～4歳","0","0","0","0","0","0","7","18","0"
"5～9歳","0","0","0","0","0","0","1","3","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","19","5","4","4","0","0","0","0","0"
"20～24歳","50","12","19","16","4","1","0","0","0"
"25～29歳","43","28","23","20","3","3","0","1","0"
"30～34歳","41","5","21","21","2","2","5","0","0"
"35～39歳","41","14","15","9","0","0","3","0","0"
"40～44歳","20","4","9","7","1","1","5","0","0"
"45～49歳","12","7","2","7","1","0","3","0","0"
"50～54歳","3","5","5","0","2","0","3","0","0"
"55～59歳","2","4","4","1","0","2","6","0","0"
"60～64歳","3","0","1","1","1","0","8","2","0"
"65～69歳","1","1","1","0","0","0","10","1","0"
"70歳以上","0","3","0","0","1","0","76","7","1"
"合計","235","88","104","86","15","9","131","36","1"
"定点数","55","55","55","55","55","55","24","24","24"


