"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年48週
"集計期間終了週",2009年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3072","2993","6065","288"
"RSウイルス感染症","10","10","20","149"
"咽頭結膜熱","4","8","12","149"
"Ａ群溶血性レンサ球菌咽頭炎","63","42","105","149"
"感染性胃腸炎","251","263","514","149"
"水痘","83","60","143","149"
"手足口病","20","17","37","149"
"伝染性紅斑","8","6","14","149"
"突発性発しん","35","20","55","149"
"百日咳","0","1","1","149"
"ヘルパンギーナ","10","9","19","149"
"流行性耳下腺炎","56","40","96","149"
"不明発しん症","3","4","7","149"
"川崎病","0","1","1","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","4","2","6","39"
"細菌性髄膜炎","1","0","1","22"
"無菌性髄膜炎","0","0","0","22"
"マイコプラズマ肺炎","1","1","2","22"
"クラミジア肺炎(オウム病は除く)","2","0","2","22"
