"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年16週
"集計期間終了週",2014年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","602","587","1189","418"
"RSウイルス感染症","11","12","23","263"
"咽頭結膜熱","28","28","56","263"
"Ａ群溶血性レンサ球菌咽頭炎","311","275","586","263"
"感染性胃腸炎","995","928","1923","263"
"水痘","76","82","158","263"
"手足口病","2","5","7","263"
"伝染性紅斑","32","40","72","263"
"突発性発しん","94","93","187","263"
"百日咳","2","2","4","263"
"ヘルパンギーナ","3","1","4","263"
"流行性耳下腺炎","22","16","38","263"
"不明発しん症","7","10","17","263"
"川崎病","3","5","8","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","3","10","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","5","7","12","25"
"インフルエンザ入院","4","3","7","25"
