"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年18週
"集計期間終了週",2005年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","24","17","41","178"
"RSウイルス感染症","3","4","7","142"
"咽頭結膜熱","22","13","35","142"
"Ａ群溶血性レンサ球菌咽頭炎","60","49","109","142"
"感染性胃腸炎","256","215","471","142"
"水痘","95","69","164","142"
"手足口病","14","3","17","142"
"伝染性紅斑","20","13","33","142"
"突発性発しん","34","17","51","142"
"百日咳","0","0","0","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","8","3","11","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","53","47","100","142"
"不明発しん症","2","1","3","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","5","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","3","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
