"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年27週
"集計期間終了週",2016年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","3","9","414"
"RSウイルス感染症","14","11","25","261"
"咽頭結膜熱","80","68","148","261"
"Ａ群溶血性レンサ球菌咽頭炎","381","347","728","261"
"感染性胃腸炎","786","656","1442","261"
"水痘","60","56","116","261"
"手足口病","112","79","191","261"
"伝染性紅斑","23","15","38","261"
"突発性発しん","74","88","162","261"
"百日咳","2","2","4","261"
"ヘルパンギーナ","554","501","1055","261"
"流行性耳下腺炎","129","94","223","261"
"不明発しん症","16","18","34","261"
"川崎病","0","1","1","261"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","18","14","32","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","6","8","14","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
