"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年16週"
"集計期間終了週","2019年16週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","8","1","0","4","27","0","1","5","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","24","2","1","6","14","2","0","4","2","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","20","3","0","8","17","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","17","0","0","5","23","4","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","6","2","2","7","45","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","2","0","3","10","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","21","1","0","13","91","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","2","0","9","37","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","16","2","0","6","34","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","32","2","5","30","61","1","1","6","2","0","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","55","4","2","40","98","3","0","6","7","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","2","1","1","4","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","","","","","",""
"中野区","22","4","0","18","19","2","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","23","0","2","8","29","0","0","1","4","0","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"池袋","25","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","47","1","2","10","24","0","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","26","1","0","8","21","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","20","2","0","6","30","1","0","2","2","0","0","0","0","0","0","0","0","0","0","3","0","","","","","",""
"練馬区","19","4","0","26","33","3","0","7","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","24","6","0","11","29","9","0","3","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","37","0","0","10","41","1","3","4","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","21","1","3","22","36","1","0","5","2","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","31","4","3","18","75","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","12","3","0","23","83","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","17","0","0","4","36","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","4","2","13","26","2","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","31","5","1","13","102","1","0","2","3","0","0","0","0","0","2","0","0","0","0","1","0","","","","","",""
"多摩府中","42","12","2","28","105","10","0","13","8","1","1","2","0","0","0","0","0","0","0","1","2","","","","","",""
"多摩小平","51","2","4","25","84","2","0","3","7","0","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","682","71","31","379","1265","51","9","97","79","4","12","5","2","0","8","0","1","0","1","11","3","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年16週"
"集計期間終了週","2019年16週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","2","5","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","5","21","0","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","25","1","0","5","19","2","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","23","6","0","11","23","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","15","0","0","4","8","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","1","1","3","34","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","10","4","0","3","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","","","","","",""
"江東区","7","0","0","8","47","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","22","1","0","7","33","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","13","3","0","15","24","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","17","8","3","20","67","2","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","37","4","0","38","76","3","0","9","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","7","2","0","0","7","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","","","","","",""
"中野区","19","3","0","10","25","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","36","2","0","2","42","0","0","2","1","0","0","1","0","0","0","0","0","0","0","1","1","","","","","",""
"池袋","12","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","","",""
"北区","45","1","0","3","22","1","0","7","2","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","19","0","0","5","24","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","21","0","0","6","43","1","0","5","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"練馬区","21","1","7","22","44","0","0","3","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","30","1","2","14","34","3","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","31","0","0","6","53","1","1","3","2","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","33","3","3","14","36","0","0","3","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","31","1","0","11","73","5","0","1","5","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","10","2","0","17","62","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","2","1","5","38","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","3","0","11","23","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","23","3","0","9","103","2","0","5","2","1","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"多摩府中","62","8","0","24","89","6","1","9","9","1","0","2","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","60","5","9","27","95","0","1","2","9","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","657","65","26","307","1196","37","7","94","66","3","6","5","2","0","8","0","0","2","0","10","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年16週"
"集計期間終了週","2019年16週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","1","3","8","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","15","1","0","9","48","0","2","7","2","0","0","0","1","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","49","3","1","11","33","4","0","9","4","0","1","0","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","43","9","0","19","40","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","2","2","0"
"文京","32","0","0","9","31","5","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","10","3","3","10","79","2","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0"
"墨田区","15","6","0","6","22","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","2","8","5","1","1","1","0"
"江東区","28","1","0","21","138","4","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","38","3","0","16","70","2","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0","11","8","1","0","0","0"
"目黒区","29","5","0","21","58","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
