"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年10週
"集計期間終了週",2019年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","455","465","920","415"
"RSウイルス感染症","32","22","54","261"
"咽頭結膜熱","22","15","37","261"
"Ａ群溶血性レンサ球菌咽頭炎","366","301","667","261"
"感染性胃腸炎","971","865","1836","261"
"水痘","49","34","83","261"
"手足口病","8","4","12","261"
"伝染性紅斑","74","74","148","261"
"突発性発しん","46","56","102","261"
"ヘルパンギーナ","0","0","0","261"
"流行性耳下腺炎","16","10","26","261"
"不明発しん症","6","4","10","261"
"川崎病","2","1","3","261"
"急性出血性結膜炎","0","0","0","36"
"流行性角結膜炎","2","4","6","36"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","3","1","4","25"
"インフルエンザ入院","10","2","12","25"
