"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年27週
"集計期間終了週",2014年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","1","4","410"
"RSウイルス感染症","6","3","9","262"
"咽頭結膜熱","97","94","191","262"
"Ａ群溶血性レンサ球菌咽頭炎","354","315","669","262"
"感染性胃腸炎","825","649","1474","262"
"水痘","97","96","193","262"
"手足口病","103","85","188","262"
"伝染性紅斑","63","66","129","262"
"突発性発しん","108","104","212","262"
"百日咳","3","6","9","262"
"ヘルパンギーナ","624","595","1219","262"
"流行性耳下腺炎","43","53","96","262"
"不明発しん症","23","21","44","262"
"川崎病","1","3","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","6","16","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","5","0","5","25"
"マイコプラズマ肺炎","1","3","4","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
