"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年16週
"集計期間終了週",2016年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","585","601","1186","414"
"RSウイルス感染症","23","14","37","260"
"咽頭結膜熱","44","42","86","260"
"Ａ群溶血性レンサ球菌咽頭炎","396","367","763","260"
"感染性胃腸炎","952","830","1782","260"
"水痘","50","49","99","260"
"手足口病","14","8","22","260"
"伝染性紅斑","32","34","66","260"
"突発性発しん","79","79","158","260"
"百日咳","6","1","7","260"
"ヘルパンギーナ","0","4","4","260"
"流行性耳下腺炎","61","51","112","260"
"不明発しん症","8","0","8","260"
"川崎病","2","1","3","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","13","23","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","1","4","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","3","4","7","25"
"インフルエンザ入院","5","3","8","25"
