"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年9週
"集計期間終了週",2009年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1319","1266","2585","288"
"RSウイルス感染症","6","7","13","149"
"咽頭結膜熱","14","16","30","149"
"Ａ群溶血性レンサ球菌咽頭炎","178","139","317","149"
"感染性胃腸炎","545","519","1064","149"
"水痘","101","84","185","149"
"手足口病","5","1","6","149"
"伝染性紅斑","9","7","16","149"
"突発性発しん","36","46","82","149"
"百日咳","0","4","4","149"
"ヘルパンギーナ","3","0","3","149"
"流行性耳下腺炎","49","30","79","149"
"不明発しん症","2","5","7","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","9","2","11","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","3","4","24"
"クラミジア肺炎(オウム病は除く)","2","1","3","24"
