"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年32週
"集計期間終了週",2008年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","3","5","275"
"RSウイルス感染症","4","4","8","144"
"咽頭結膜熱","67","61","128","144"
"Ａ群溶血性レンサ球菌咽頭炎","51","44","95","144"
"感染性胃腸炎","235","220","455","144"
"水痘","35","44","79","144"
"手足口病","130","100","230","144"
"伝染性紅斑","7","4","11","144"
"突発性発しん","55","58","113","144"
"百日咳","5","3","8","144"
"ヘルパンギーナ","200","204","404","144"
"流行性耳下腺炎","50","39","89","144"
"不明発しん症","10","9","19","144"
"川崎病","1","0","1","144"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","8","15","23","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","1","2","3","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
