"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年27週
"集計期間終了週",2002年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","14","1","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","48","49","97","142"
"感染性胃腸炎","239","180","419","142"
"水痘","89","75","164","142"
"手足口病","115","100","215","142"
"伝染性紅斑","49","50","99","142"
"突発性発しん","31","32","63","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","299","285","584","142"
"麻しん（成人麻しん以外）","3","3","6","142"
"流行性耳下腺炎","53","55","108","142"
"不明発しん症","19","16","35","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","12","8","20","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","1","4","25"
"マイコプラズマ肺炎","1","4","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
