"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年49週
"集計期間終了週",2011年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","55","47","102","416"
"RSウイルス感染症","92","80","172","262"
"咽頭結膜熱","43","51","94","262"
"Ａ群溶血性レンサ球菌咽頭炎","346","297","643","262"
"感染性胃腸炎","2015","1796","3811","262"
"水痘","343","275","618","262"
"手足口病","45","45","90","262"
"伝染性紅斑","31","25","56","262"
"突発性発しん","87","66","153","262"
"百日咳","8","3","11","262"
"ヘルパンギーナ","4","8","12","262"
"流行性耳下腺炎","43","37","80","262"
"不明発しん症","12","7","19","262"
"川崎病","4","0","4","262"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","10","9","19","37"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","22","30","52","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"インフルエンザ入院","0","1","1","25"
