"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年50週"
"集計期間終了週","2024年50週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","10","4","5","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","25","3","8","1","0","51","0","3","3","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","54","6","17","16","5","75","2","23","11","24","0","1","0","0","0","2","0","0","1","0","0","2","0","0","0","2","0","1","0","2","0","0","0"
"2歳","75","6","6","4","12","83","1","30","27","4","0","1","0","0","0","0","0","0","2","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"3歳","85","5","5","3","32","66","2","17","37","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","105","2","1","6","51","80","4","19","52","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","121","3","1","4","46","66","4","25","78","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"6歳","161","7","0","0","67","66","5","10","54","0","0","1","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","179","4","1","2","60","46","10","7","26","0","1","1","1","0","0","1","0","0","3","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","190","4","0","2","40","43","8","8","28","0","0","1","1","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"9歳","218","4","0","0","27","41","6","3","25","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","938","26","1","4","50","115","18","9","18","0","0","1","0","0","0","0","0","0","5","0","0","6","1","1","0","0","0","0","5","0","0","0","1"
"15～19歳","421","29","0","0","6","18","0","1","1","0","0","0","0","0","0","0","0","0","8","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20～29歳","253","52","1","0","11","39","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","4","0","2","2","0","0","0","2","0","0","0","0"
"30～39歳","207","63","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"40～49歳","306","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","1","0","0","0","0","2","0","0","0","0"
"50～59歳","261","53","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","125","59","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7","6","1","0","2","0","0","5","2","0","0","6"
"70～79歳","36","26","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","9","10","2","2","0","0","0","6","0","1","0","9"
"80歳以上","26","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","23","0","1","0","0","0","9","0","1","0","22"
"合計","3796","428","46","43","407","794","60","156","360","38","2","10","3","0","0","17","0","1","32","0","0","59","42","7","5","6","0","1","45","6","2","0","40"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年50週"
"集計期間終了週","2024年50週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","5","3","3","0","0","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","1","0","0","0","3"
"～1歳","15","8","0","2","1","39","0","4","2","5","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","1","2"
"1歳","59","5","14","8","1","78","1","17","8","17","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","88","3","3","10","12","76","0","17","18","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","86","5","2","5","11","58","3","11","45","1","0","1","0","0","0","2","0","0","3","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"4歳","98","3","1","8","39","59","3","26","54","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","115","4","0","2","24","59","6","11","45","0","0","2","1","0","0","0","0","0","2","0","0","1","0","0","0","1","0","1","0","1","0","0","0"
"6歳","147","3","1","4","43","54","5","11","91","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","147","4","1","0","41","61","5","8","34","1","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8歳","163","2","0","0","48","39","9","6","32","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","1","0","0","0"
"9歳","192","3","1","1","31","28","9","2","22","0","0","0","1","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","758","33","1","2","48","86","12","2","30","0","0","0","0","0","0","0","0","0","8","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15～19歳","315","28","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","212","61","1","1","19","78","2","5","8","0","0","0","1","0","0","2","0","0","2","0","0","2","2","1","1","0","0","0","1","0","0","0","2"
"30～39歳","241","52","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","386","66","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","254","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","1","0","0","1","1","0","0","0"
"60～69歳","102","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","3","0","1","1","3"
"70～79歳","44","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","6","6","0","0","1","0","0","5","1","1","1","5"
"80歳以上","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","17","0","0","2","1","0","11","2","0","0","17"
"合計","3460","496","28","43","319","736","55","121","389","28","0","5","4","0","0","13","1","1","31","0","1","38","37","3","2","7","1","2","30","7","2","3","34"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年50週"
"集計期間終了週","2024年50週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","15","7","8","1","0","12","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","2","3","0","0","0","0","0","2","0","0","0","3"
"～1歳","40","11","8","3","1","90","0","7","5","12","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","3"
"1歳","113","11","31","24","6","153","3","40","19","41","0","1","0","0","0","2","0","0","2","0","0","2","1","0","0","2","0","1","0","2","0","0","1"
"2歳","163","9","9","14","24","159","1","47","45","6","0","1","0","0","0","1","0","0","2","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"3歳","171","10","7","8","43","124","5","28","82","2","0","2","0","0","0","3","0","0","4","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"4歳","203","5","2","14","90","139","7","45","106","1","0","1","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","236","7","1","6","70","125","10","36","123","0","1","3","2","0","0","0","0","0","3","0","0","2","0","0","0","2","0","1","0","2","0","0","0"
"6歳","308","10","1","4","110","120","10","21","145","1","0","1","1","0","0","3","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","326","8","2","2","101","107","15","15","60","1","1","3","1","0","0","1","1","0","3","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"8歳","353","6","0","2","88","82","17","14","60","0","0","1","1","0","0","0","0","0","5","0","0","3","0","1","1","1","0","1","2","1","0","0","0"
"9歳","410","7","1","1","58","69","15","5","47","0","0","1","1","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","1696","59","2","6","98","201","30","11","48","0","0","1","0","0","0","0","0","0","13","0","0","9","1","1","0","0","0","0","8","0","0","0","1"
"15～19歳","736","57","0","0","7","32","0","1","1","0","0","0","0","0","0","0","0","0","9","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"20～29歳","465","113","2","1","30","117","2","6","8","0","0","0","1","0","0","3","0","0","3","0","0","6","2","3","3","0","0","0","3","0","0","0","2"
"30～39歳","448","115","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"40～49歳","692","119","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","3","0","1","0","0","0","0","2","0","0","0","0"
"50～59歳","515","152","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","4","0","1","0","1","0","0","3","1","0","0","0"
"60～69歳","227","104","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10","10","1","0","2","0","0","8","2","1","1","9"
