"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2015年5月"
"集計期間終了月","2015年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","2","0"
"1～4歳","0","0","0","0","0","0","2","3","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","2","0","2","2","0","0","0","0","0"
"20～24歳","11","3","11","8","0","1","0","1","0"
"25～29歳","25","5","7","13","0","5","0","0","0"
"30～34歳","15","6","15","14","0","5","0","0","0"
"35～39歳","15","10","9","5","0","2","0","0","0"
"40～44歳","15","10","3","7","0","0","1","0","0"
"45～49歳","10","4","6","5","0","0","3","0","0"
"50～54歳","3","6","5","2","0","2","0","0","0"
"55～59歳","1","7","1","1","0","0","3","0","0"
"60～64歳","1","4","0","0","0","1","0","0","0"
"65～69歳","1","2","1","0","0","0","1","0","0"
"70歳以上","0","1","1","0","0","0","18","4","0"
"合計","99","58","61","57","0","16","45","11","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2015年5月"
"集計期間終了月","2015年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","1","0"
"1～4歳","0","0","0","0","0","0","8","5","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","9","3","2","1","1","0","0","0","0"
"20～24歳","23","6","3","5","1","2","0","0","0"
"25～29歳","21","2","10","6","5","2","0","0","0"
"30～34歳","16","7","3","3","0","1","0","0","0"
"35～39歳","15","2","2","5","0","0","0","0","0"
"40～44歳","3","6","1","4","1","0","1","0","0"
"45～49歳","6","0","0","1","0","0","1","0","0"
"50～54歳","1","0","0","2","0","0","0","0","0"
"55～59歳","0","0","0","0","1","0","1","0","0"
"60～64歳","0","1","0","0","0","0","0","0","0"
"65～69歳","0","0","0","0","1","0","1","0","0"
"70歳以上","0","0","0","0","1","0","5","3","1"
"合計","94","27","21","27","11","5","25","9","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2015年5月"
"集計期間終了月","2015年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","20","3","0"
"1～4歳","0","0","0","0","0","0","10","8","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","11","3","4","3","1","0","0","0","0"
"20～24歳","34","9","14","13","1","3","0","1","0"
"25～29歳","46","7","17","19","5","7","0","0","0"
"30～34歳","31","13","18","17","0","6","0","0","0"
"35～39歳","30","12","11","10","0","2","0","0","0"
"40～44歳","18","16","4","11","1","0","2","0","0"
"45～49歳","16","4","6","6","0","0","4","0","0"
"50～54歳","4","6","5","4","0","2","0","0","0"
"55～59歳","1","7","1","1","1","0","4","0","0"
"60～64歳","1","5","0","0","0","1","0","0","0"
"65～69歳","1","2","1","0","1","0","2","0","0"
"70歳以上","0","1","1","0","1","0","23","7","1"
"合計","193","85","82","84","11","21","70","20","1"
"定点数","55","55","55","55","55","55","25","25","25"


