"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年16週
"集計期間終了週",2019年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","682","657","1339","410"
"RSウイルス感染症","71","65","136","257"
"咽頭結膜熱","31","26","57","257"
"Ａ群溶血性レンサ球菌咽頭炎","379","307","686","257"
"感染性胃腸炎","1265","1196","2461","257"
"水痘","51","37","88","257"
"手足口病","9","7","16","257"
"伝染性紅斑","97","94","191","257"
"突発性発しん","79","66","145","257"
"ヘルパンギーナ","4","3","7","257"
"流行性耳下腺炎","12","6","18","257"
"不明発しん症","5","5","10","257"
"川崎病","2","2","4","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","8","8","16","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","11","10","21","25"
"インフルエンザ入院","3","2","5","25"
