"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年9月"
"集計期間終了月","2003年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","4","0"
"1～4歳","0","0","0","0","0","0","3","9","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","4","1","0","1","0","0","1","0","0"
"20～24歳","12","1","4","26","0","0","1","0","0"
"25～29歳","21","1","6","24","0","0","1","1","0"
"30～34歳","10","5","4","23","0","1","3","0","0"
"35～39歳","15","2","5","21","0","1","1","0","0"
"40～44歳","10","6","2","9","0","0","1","0","1"
"45～49歳","4","1","5","5","0","0","0","1","0"
"50～54歳","4","2","2","3","0","0","5","0","0"
"55～59歳","7","1","1","1","0","0","7","0","0"
"60～64歳","1","1","1","0","0","0","8","3","0"
"65～69歳","0","1","0","0","0","0","11","1","0"
"70歳以上","0","1","0","0","0","0","45","5","0"
"合計","88","23","30","113","0","2","96","27","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年9月"
"集計期間終了月","2003年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","2","0"
"1～4歳","0","0","0","0","0","0","3","9","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","19","3","1","6","1","0","0","0","0"
"20～24歳","38","8","9","10","8","1","1","1","0"
"25～29歳","35","13","7","5","5","1","1","0","0"
"30～34歳","10","14","2","1","2","0","1","2","0"
"35～39歳","4","3","2","2","5","1","2","0","0"
"40～44歳","5","4","2","0","3","1","0","0","0"
"45～49歳","0","1","0","1","3","0","0","0","0"
"50～54歳","0","2","0","1","1","0","3","0","0"
"55～59歳","0","1","0","0","0","0","2","1","0"
"60～64歳","0","2","0","0","1","0","5","0","0"
"65～69歳","0","1","0","0","0","0","3","2","0"
"70歳以上","0","0","0","0","0","1","28","1","0"
"合計","111","52","23","26","29","5","52","18","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年9月"
"集計期間終了月","2003年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","6","0"
"1～4歳","0","0","0","0","0","0","6","18","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","23","4","1","7","1","0","1","0","0"
"20～24歳","50","9","13","36","8","1","2","1","0"
"25～29歳","56","14","13","29","5","1","2","1","0"
"30～34歳","20","19","6","24","2","1","4","2","0"
"35～39歳","19","5","7","23","5","2","3","0","0"
"40～44歳","15","10","4","9","3","1","1","0","1"
"45～49歳","4","2","5","6","3","0","0","1","0"
"50～54歳","4","4","2","4","1","0","8","0","0"
"55～59歳","7","2","1","1","0","0","9","1","0"
"60～64歳","1","3","1","0","1","0","13","3","0"
"65～69歳","0","2","0","0","0","0","14","3","0"
"70歳以上","0","1","0","0","0","1","73","6","0"
"合計","199","75","53","139","29","7","148","45","1"
"定点数","41","41","41","41","41","41","25","25","25"


