"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年9週"
"集計期間終了週","2014年9週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","313","3","1","15","43","9","0","1","5","0","0","0","0","1","0","1","0","0","0","0","2","1","","","","","",""
"区南部","399","0","2","20","75","11","0","10","3","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","466","1","3","15","54","15","0","1","4","0","0","0","0","0","0","2","0","0","0","0","2","8","","","","","",""
"区西部","334","1","6","19","67","9","0","0","3","0","0","0","1","1","0","2","0","0","1","0","1","0","","","","","",""
"区西北部","645","1","3","26","70","14","0","3","5","0","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"区東北部","619","0","4","20","76","9","2","2","8","0","0","2","0","0","0","1","0","0","0","1","1","1","","","","","",""
"区東部","589","2","2","82","109","13","0","3","10","0","0","4","2","0","0","1","0","1","0","0","0","2","","","","","",""
"西多摩","172","0","0","14","20","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","1151","0","4","77","154","25","0","2","5","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","413","1","0","19","43","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","588","1","1","18","67","10","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"北多摩北部","429","2","2","15","34","5","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","37","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6155","12","28","340","812","121","4","25","55","0","0","8","4","3","0","8","0","1","1","1","6","28","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年9週"
"集計期間終了週","2014年9週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","311","3","1","10","49","7","0","1","3","1","0","1","0","1","0","1","0","0","0","0","2","3","","","","","",""
"区南部","374","1","5","18","72","6","1","8","5","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","475","3","5","12","65","10","2","7","2","0","0","2","1","0","0","1","0","0","0","0","2","1","","","","","",""
"区西部","320","1","2","16","59","8","0","2","5","0","0","3","1","1","0","2","0","0","1","0","1","2","","","","","",""
"区西北部","599","2","1","27","64","7","0","3","5","0","0","1","0","0","0","1","0","0","1","0","0","5","","","","","",""
"区東北部","615","0","1","21","69","10","1","2","3","0","0","2","0","0","0","1","0","0","0","1","1","1","","","","","",""
"区東部","531","2","2","76","98","6","1","1","2","0","0","3","2","1","0","1","0","1","1","0","0","3","","","","","",""
"西多摩","150","3","0","14","10","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","1059","3","1","58","119","11","1","3","4","2","0","2","2","0","0","1","0","0","0","0","0","2","","","","","",""
"北多摩西部","345","1","1","16","33","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","571","1","1","10","48","9","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩北部","442","2","1","13","33","7","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","3","","","","","",""
"島しょ","26","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5818","22","21","291","719","84","8","30","49","3","0","16","6","4","0","9","0","1","3","1","6","25","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年9週"
"集計期間終了週","2014年9週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","624","3","1","25","92","16","0","1","8","1","0","1","0","1","0","1","0","0","0","0","2","4","31","19","2","4","4","0"
"区南部","773","1","7","38","147","17","1","18","8","0","0","0","0","1","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","941","4","8","27","119","25","2","8","6","0","0","2","1","0","0","3","0","0","0","0","4","9","40","25","4","3","3","0"
"区西部","654","1","8","35","126","17","0","2","8","0","0","3","1","2","0","2","0","0","1","0","1","2","39","25","3","4","4","0"
"区西北部","1244","3","4","53","134","21","0","3","10","0","0","1","0","0","0","1","0","0","1","0","0","9","55","34","5","2","2","0"
"区東北部","1234","0","5","41","145","19","3","2","11","0","0","2","0","0","0","1","0","0","0","2","2","1","40","25","4","1","1","0"
"区東部","1120","4","4","158","207","19","1","4","12","0","0","7","2","1","0","1","0","1","1","0","0","5","41","26","4","1","1","0"
"西多摩","322","3","0","28","30","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","2","14","8","1","1","1","0"
"南多摩","2210","3","5","135","273","36","1","5","9","2","0","2","3","0","0","1","0","0","0","0","0","2","45","28","4","1","1","0"
"北多摩西部","758","1","1","35","76","1","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","1159","1","1","28","115","19","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","9","32","20","3","3","3","0"
"北多摩北部","871","2","3","28","67","12","0","2","10","0","0","0","0","0","0","1","0","0","0","0","0","5","23","15","2","2","2","0"
"島しょ","63","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11973","26","47","631","1531","204","12","47","103","3","0","20","7","5","0","11","0","1","3","2","9","49","416","261","37","25","25","0"


