"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年19週"
"集計期間終了週","2006年19週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","0","2","0","25","14","0","1","17","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"1歳","1","0","10","5","40","32","4","0","17","0","0","7","0","1","1","0","0","0","0","0","0","0","0"
"2歳","0","0","6","5","28","35","0","3","1","0","0","4","0","3","1","1","0","0","0","0","0","0","0"
"3歳","0","0","5","10","31","32","2","4","0","0","0","2","0","3","1","0","0","1","0","0","1","0","0"
"4歳","0","0","9","20","42","35","1","7","1","0","0","5","0","10","0","0","0","0","0","0","0","0","0"
"5歳","0","0","7","20","40","23","0","5","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","22","23","6","1","3","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","0","0","4","15","22","4","0","4","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"8歳","0","0","0","10","20","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","5","13","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","2","12","41","2","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20～29歳","0","0","0","9","50","1","0","0","0","0","0","3","0","2","0","0","0","4","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","0","50","136","395","191","8","30","37","0","1","25","0","46","6","1","1","13","0","0","1","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年19週"
"集計期間終了週","2006年19週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","5","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","17","6","1","0","21","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","0","9","0","32","31","1","0","22","0","0","9","0","2","4","0","0","0","0","0","0","0","0"
"2歳","1","0","5","7","22","33","2","0","2","0","0","10","0","2","1","0","0","0","0","0","0","0","0"
"3歳","0","0","11","9","38","41","2","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","4","18","38","34","0","4","0","0","0","2","0","6","3","1","0","0","0","0","0","0","0"
"5歳","2","0","3","15","30","19","0","5","0","0","0","1","0","13","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","18","23","4","0","5","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","17","23","3","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","3","14","14","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","5","12","4","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","13","41","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","1","0","17","82","2","0","2","0","0","0","2","0","1","0","0","0","3","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","1","38","133","388","180","7","27","48","0","0","30","0","43","10","1","0","10","0","1","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年19週"
"集計期間終了週","2006年19週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","7","6","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"～1歳","0","0","3","0","42","20","1","1","38","0","0","4","0","0","2","0","0","0","0","0","0","0","0"
"1歳","1","0","19","5","72","63","5","0","39","0","0","16","0","3","5","0","0","0","0","0","0","0","0"
"2歳","1","0","11","12","50","68","2","3","3","0","0","14","0","5","2","1","0","0","0","0","0","0","0"
"3歳","0","0","16","19","69","73","4","7","0","0","0","5","0","3","1","0","0","1","0","0","1","0","0"
"4歳","0","0","13","38","80","69","1","11","1","0","0","7","0","16","3","1","0","0","0","0","0","0","0"
"5歳","2","0","10","35","70","42","0","10","0","0","0","2","0","22","0","0","0","0","0","0","0","0","0"
"6歳","0","0","6","40","46","10","1","8","0","0","1","1","0","14","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","32","45","7","0","8","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"8歳","0","0","3","24","34","3","0","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","10","25","5","1","3","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","2","25","82","2","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","29","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20～29歳","0","1","0","26","132","3","0","2","0","0","0","5","0","3","0","0","0","7","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","1","88","269","783","371","15","57","85","0","1","55","0","89","16","2","1","23","0","1","1","0","0"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25"


