"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年20週
"集計期間終了週",2004年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","178"
"RSウイルス感染症","1","1","2","142"
"咽頭結膜熱","10","7","17","142"
"Ａ群溶血性レンサ球菌咽頭炎","110","71","181","142"
"感染性胃腸炎","341","310","651","142"
"水痘","93","91","184","142"
"手足口病","2","6","8","142"
"伝染性紅斑","42","52","94","142"
"突発性発しん","50","39","89","142"
"百日咳","1","2","3","142"
"風しん","4","2","6","142"
"ヘルパンギーナ","9","9","18","142"
"麻しん（成人麻しん以外）","1","2","3","142"
"流行性耳下腺炎","34","30","64","142"
"不明発しん症","2","4","6","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","6","8","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
